

1	ACh	Ach	ITJ	ach	_	NK	0
13	und	und	KON	und	_	CD	5
14	daß	daß	KOUS	daß	_	CP	37
15	die	die	ART	d	nom|sg|fem	NK	17
16	abschlaͤgige	abschlägige	ADJA	abschlägige	nom|sg|fem|pos	NK	17
17	Antwort	Antwort	NN	Antwort	nom|sg|fem	SB	37
18	/	/	$,	/	_	--	17
19	die	die	PRELS	d	acc|sg|fem	OA	23
20	er	er	PPER	er	nom|sg|masc|3	SB	28
21	dem	dem	ART	d	dat|sg|masc	NK	22
22	jenigen	jenigen	PIS	jenige	dat|sg|masc	DA	23
23	gegeben	gegeben	VVPP	geben	_	RC	17
24	/	/	$,	/	_	--	23
25	der	der	PRELS	d	nom|sg|masc	NK	26
26	umb	umb	APPR	um	nom|sg|masc	SB	28
27	mich	mich	PPER	ich	acc|sg|*|1	OA	30
28	hat	hat	VAFIN	haben	sg|3|pres|ind	RC	17
29	ansuchen	ansuchen	VVINF	ansuchen	_	OC	30
30	lassen	lassen	VVINF	lassen	_	OC	28
31	/	/	$,	/	_	--	30
32	mir	mir	PPER	ich	dat|sg|*|1	DA	36
33	nicht	nicht	PTKNEG	nicht	_	NG	36
34	alle	alle	PIAT	all	nom|sg|fem	NK	35
35	Hoffnung	Hoffnung	NN	Hoffnung	dat|sg|fem	OA	36
36	benommen	benommen	VVPP	benehmen	_	OC	37
37	habe	habe	VAFIN	haben	sg|3|pres|subj	CJ	13
38	.	.	SENT	.	_	--	37

1	Wie	Wie	PWAV	wie	_	--	0
2	!	!	SENT	!	_	--	1

1	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
2	es	es	PPER	es	nom|sg|neut|3	SB	1
3	der	der	ART	d	dat|sg|fem	NK	4
4	Unbekante	Unbekannte	NA	Unbekannte	dat|sg|fem	PD	1
5	/	/	$,	/	_	--	4
6	der	der	PRELS	d	nom|sg|masc	NK	7
7	umb	umb	APPR	um	nom|sg|masc	SB	9
8	euch	euch	PPER	ihr	dat|pl|*|2	DA	10
9	hat	hat	VAFIN	haben	sg|3|pres|ind	CJ	1
10	ansuchen	ansuchen	VVINF	ansuchen	_	OC	11
11	lassen	lassen	VVINF	lassen	_	OC	9
12	/	/	$,	/	_	--	11
13	den	den	PRELS	d	acc|sg|masc	NK	14
14	ihr	ihr	PPER	Ihr	dat|sg|fem|3	OA	9
15	.	.	SENT	.	_	--	14

1	.	.	SENT	.	_	--	5
2	.	.	SENT	.	_	UC	1
3	.	.	SENT	.	_	UC	2
4	Vielleicht	Vielleicht	ADV	vielleicht	_	MO	5
5	stehet	stehet	VVFIN	stehen	sg|3|pres|ind	--	0
6	es	es	PPER	es	nom|sg|neut|3	SB	5
7	einem	einem	ART	ein	dat|sg|masc	NK	8
8	Maͤgdgen	Mägdgen	NN	Mägdgen	dat|sg|neut	DA	5
9	nicht	nicht	PTKNEG	nicht	_	NG	5
10	wol	wohl	ADV	wohl	_	MO	5
11	an	an	PTKVZ	an	_	SVP	5
12	/	/	$,	/	_	--	11
13	daß	daß	KOUS	daß	_	CP	20
14	es	es	PPER	es	nom|sg|neut|3	SB	20
15	also	also	ADV	also	_	MO	20
16	frey	frei	ADJD	frei	pos	MO	20
17	seine	seine	PPOSAT	sein	acc|sg|fem	NK	18
18	Meynung	Meinung	NN	Meinung	acc|sg|fem	OA	20
19	herauß	heraus	PTKVZ	heraus	_	MO	20
20	sagt	sagt	VVFIN	sagen	sg|3|pres|ind	RE	6
21	;	;	SENT	;	_	--	20

1	jedoch	jedoch	ADV	jedoch	_	MO	2
2	so	so	ADV	so	_	MO	3
3	bekenne	bekenne	VVFIN	bekennen	sg|1|pres|ind	--	0
4	ich	ich	PPER	ich	nom|sg|*|1	SB	3
5	/	/	$,	/	_	--	4
6	wann	wann	KOUS	wann	_	MO	8
7	mir	mir	PPER	ich	dat|sg|*|1	DA	8
8	erlaubt	erlaubt	VVPP	erlauben	_	PD	9
9	waͤre	wäre	VAFIN	sein	sg|3|past|subj	RE	2
10	/	/	$,	/	_	--	9
11	etwas	etwas	ADV	etwas	_	OA	13
12	zu	zu	PTKZU	zu	_	PM	13
13	begehren	begehren	VVINF	begehren	_	OC	9
14	/	/	$,	/	_	--	13
15	so	so	ADV	so	_	MO	16
16	wolte	wollte	VMFIN	wollen	sg|1|past|ind	CJ	9
17	ich	ich	PPER	ich	nom|sg|*|1	SB	16
18	Ihn	Ihn	PPER	er	acc|sg|masc|3	OA	19
19	erwehlen	erwehlen	VVINF	erwählen	_	OC	16
20	.	.	SENT	.	_	--	19

1	Wir	Wir	PPER	wir	nom|pl|*|1	SB	2
2	haben	haben	VAFIN	haben	pl|1|pres|ind	--	0
3	keine	keine	PIAT	kein	acc|sg|fem	NK	4
4	Conversation	Konversation	NN	Konversation	acc|sg|fem	OA	6
5	miteinander	miteinander	PAV	miteinander	_	MO	6
6	gehabt	gehabt	VAPP	haben	_	OC	2
7	/	/	$,	/	_	--	6
8	und	und	KON	und	_	CD	2
9	sein	sein	PPOSAT	sein	nom|sg|masc	NK	10
10	Mund	Mund	NN	Mund	nom|sg|masc	SB	11
11	hat	hat	VAFIN	haben	sg|3|pres|ind	CJ	8
12	mir	mir	PPER	ich	dat|sg|*|1	DA	14
13	nichts	nichts	PIS	nichts	*|*|neut	SB	11
14	gesagt	gesagt	VVPP	sagen	_	OC	11
15	von	von	APPR	von	_	SBP	14
16	der	der	ART	d	dat|sg|fem	NK	17
17	Liebe	Liebe	NN	Liebe	dat|sg|fem	NK	15
18	/	/	$,	/	_	--	17
19	die	die	PRELS	d	acc|sg|fem	OA	23
20	er	er	PPER	er	nom|sg|masc|3	SB	23
21	zu	zu	APPR	zu	_	MO	23
22	mir	mir	PPER	ich	dat|sg|*|1	NK	21
23	traͤgt	trägt	VVFIN	tragen	sg|3|pres|ind	RC	17
24	:	:	SENT	:	_	--	23

1	Aber	Aber	KON	aber	_	JU	14
2	an	an	APPR	an	_	MO	14
3	allen	allen	PIAT	all	dat|pl|masc	NK	4
4	Orten	Orten	NN	Ort	dat|pl|masc	NK	2
5	/	/	$,	/	_	--	4
6	da	da	KOUS	da	_	CP	12
7	er	er	PPER	er	nom|sg|masc|3	SB	8
8	hat	hat	VAFIN	haben	sg|3|pres|ind	PAR	4
9	zu	zu	APPR	zu	_	MO	11
10	mir	mir	PPER	ich	dat|sg|*|1	NK	9
11	kommen	kommen	VVINF	kommen	_	OC	12
12	koͤnnen	können	VMINF	können	_	OC	8
13	/	/	$,	/	_	--	12
14	haben	haben	VAFIN	haben	pl|3|pres|ind	--	0
15	seine	seine	PPOSAT	sein	nom|pl|masc	NK	16
16	Blicke	Blicke	NN	Blick	nom|pl|masc	SB	14
17	und	und	KON	und	_	CD	16
18	Geberden	Gebärden	NN	Gebärde	nom|pl|masc	CJ	17
19	ein	ein	ART	ein	acc|sg|neut	NK	21
20	solch	solch	PIAT	solch	*|*|*	MO	21
21	Liebes-Gespraͤch	Liebes-Gespräch	NN	Liebes-Gespräch	nom|sg|neut	OA	24
22	mit	mit	APPR	mit	_	MO	24
23	mir	mir	PPER	ich	dat|sg|*|1	NK	22
24	gefuͤhrt	geführt	VVPP	führen	_	OC	14
25	;	;	SENT	;	_	--	24

1	und	und	KON	und	_	JU	11
2	weil	weil	KOUS	weil	_	CP	11
3	er	er	PPER	er	nom|sg|masc|3	SB	11
4	mit	mit	APPR	mit	_	MO	9
5	solcher	solcher	PIAT	solch	dat|sg|fem	NK	6
6	Reputation	Reputation	NN	Reputation	dat|sg|fem	NK	4
7	umb	umb	APPR	um	_	NK	6
8	mich	mich	PPER	ich	acc|sg|*|1	OA	9
9	gefreyet	gefreyet	VVPP	gefreyet	_	OC	11
10	/	/	$,	/	_	--	9
11	habe	habe	VAFIN	haben	sg|1|pres|ind	--	0
12	ich	ich	PPER	ich	nom|sg|*|1	SB	11
13	nicht	nicht	PTKNEG	nicht	_	NG	16
14	unempfindlich	unempfindlich	ADJD	unempfindlich	pos	PD	15
15	bleiben	bleiben	VVINF	bleiben	_	OC	16
16	koͤnnen	können	VMFIN	können	_	OC	11
17	.	.	SENT	.	_	--	16

1	Unterdessen	Unterdessen	ADV	unterdessen	_	MO	3
2	aber	aber	ADV	aber	_	MO	3
3	sehet	sehet	VVFIN	sehen	sg|3|pres|ind	--	0
4	ihr	ihr	PPER	Ihr	dat|sg|fem|3	SB	3
5	/	/	$,	/	_	--	4
6	wohin	wohin	PWAV	wohin	_	MO	12
7	meines	meines	PPOSAT	mein	gen|sg|masc	NK	8
8	Vatters	Vaters	NN	Vater	gen|sg|masc	SB	3
9	Haͤrtigkeit	Härtigkeit	NN	Härtigkeit	nom|sg|fem	NK	8
10	diese	diese	PDAT	dies	acc|sg|fem	NK	11
11	Liebe	Liebe	NN	Liebe	acc|sg|fem	OA	12
12	bringet	bringet	VVFIN	bringen	_	MO	3
13	.	.	SENT	.	_	--	12

1	Gehet	Gehet	VVFIN	gehen	nom|sg|neut	OA	3
2	/	/	$,	/	_	--	1
3	last	last	VVFIN	lassen	pl|2|imp	--	0
4	mich	mich	PPER	ich	acc|sg|*|1	OA	6
5	nur	nur	ADV	nur	_	MO	6
6	machen	machen	VVINF	machen	_	OC	3
7	/	/	$,	/	_	--	6
8	ob	ob	KOUS	ob	_	CP	12
9	ich	ich	PPER	ich	nom|sg|*|1	SB	12
10	schon	schon	ADV	schon	_	MO	12
11	Ursach	Ursache	NN	Ursache	acc|sg|fem	OA	12
12	habe	habe	VAFIN	haben	sg|1|pres|ind	OC	6
13	mich	mich	PPER	ich	acc|sg|*|1	OA	17
14	uͤber	über	APPR	über	_	MO	17
15	euch	euch	PPER	ihr	dat|pl|*|2	NK	14
16	zu	zu	PTKZU	zu	_	PM	17
17	beklagen	beklagen	VVINF	beklagen	_	OC	12
18	/	/	$,	/	_	--	17
19	weil	weil	KOUS	weil	_	CP	24
20	ihr	ihr	PPER	Ihr	dat|sg|fem|3	DA	24
21	mir	mir	PPER	ich	dat|sg|*|1	DA	24
22	s	s	PPER	es	_	OA	30
23	also	also	ADV	also	_	MO	24
24	verhelet	verhehlet	VVPP	verhehlet	_	MO	3
25	/	/	$,	/	_	--	24
26	will	will	VMFIN	wollen	sg|1|pres|ind	CJ	3
27	ich	ich	PPER	ich	nom|sg|masc|1	SB	26
28	doch	doch	ADV	doch	_	MO	26
29	nicht	nicht	PTKNEG	nicht	_	NG	26
30	unterlassen	unterlassen	VVINF	unterlassen	_	OC	26
31	/	/	$,	/	_	--	30
32	euch	euch	PPER	ihr	acc|pl|*|2	DA	37
33	in	in	APPR	in	_	MO	37
34	eurer	eurer	PPOSAT	euer	dat|sg|fem	NK	35
35	Liebe	Liebe	NN	Liebe	dat|sg|fem	NK	33
36	zu	zu	PTKZU	zu	_	PM	37
37	dienen	dienen	VVINF	dienen	_	SB	39
38	/	/	$,	/	_	--	37
39	wofern	wofern	KOUS	wofern	pl|3|pres|ind	CJ	26
40	ihr	ihr	PPER	Ihr	dat|sg|fem|3	DA	39
41	nur	nur	ADV	nur	_	MO	44
42	Resolution	Resolution	NN	Resolution	acc|sg|fem	OA	44
43	genug	genug	ADV	genug	_	NK	42
44	habt	habt	VAFIN	haben	pl|2|pres|ind	MO	39
45	.	.	SENT	.	_	--	44

1	Aber	Aber	KON	aber	_	JU	3
2	was	was	PWS	was	acc|sg|neut	OA	5
3	soll	soll	VMFIN	sollen	sg|1|pres|ind	--	0
4	ich	ich	PPER	ich	nom|sg|*|1	SB	3
5	anfangen	anfangen	VVINF	anfangen	_	OC	3
6	wider	wider	APPR	wider	_	MNR	2
7	die	die	ART	d	acc|sg|fem	NK	8
8	authorität	Autorität	NN	Autorität	acc|sg|fem	NK	6
9	meines	meines	PPOSAT	mein	gen|sg|masc	NK	10
10	Vatters	Vaters	NN	Vater	gen|sg|masc	AG	8
11	und	und	KON	und	_	CD	5
12	wie	wie	PWAV	wie	_	MO	17
13	wann	wann	KOUS	wann	_	MO	18
14	er	er	PPER	er	nom|sg|masc|3	SB	18
15	sich	sich	PRF	er|es|sie	acc|sg|3	OA	17
16	nit	nit	PTKNEG	nicht	_	MO	17
17	erbitten	erbitten	VVINF	erbitten	_	OC	18
18	laͤst	läßt	VVFIN	lassen	sg|3|pres|ind	CJ	11
19	?	?	SENT	?	_	--	18

1	Geht	Geht	VVFIN	gehen	sg|3|pres|ind	MO	23
2	/	/	$,	/	_	--	1
3	geht	geht	VVFIN	gehen	sg|3|pres|ind	PAR	1
4	/	/	$,	/	_	--	3
5	man	man	PIS	man	nom|sg|*	SB	6
6	muß	muß	VMFIN	müssen	sg|3|pres|ind	CJ	3
7	sich	sich	PRF	er|es|sie	acc|sg|3	OA	10
8	nicht	nicht	PTKNEG	nicht	_	NG	6
9	lassen	lassen	VVINF	lassen	_	OC	10
10	fuͤhren	führen	VVINF	führen	_	OC	6
11	wie	wie	KOKOM	wie	_	CM	13
12	ein	ein	ART	ein	nom|sg|masc	NK	13
13	Gans	Gans	NE	Gans	nom|sg|masc	MO	1
14	/	/	$,	/	_	--	13
15	und	und	KON	und	_	CD	1
16	wofern	wofern	KOUS	wofern	_	MO	20
17	die	die	ART	d	nom|sg|fem	NK	18
18	Ehre	Ehre	NN	Ehre	nom|sg|fem	SB	21
19	nicht	nicht	PTKNEG	nicht	_	NG	20
20	verletzet	verletzet	VVFIN	verletzen	_	OC	21
21	wird	wird	NE	Wirt	sg|3|pres|ind	CJ	15
22	/	/	$,	/	_	--	21
23	kan	kann	VMFIN	können	sg|3|pres|ind	--	0
24	man	man	PIS	man	nom|sg|*	SB	23
25	sich	sich	PRF	er|es|sie	dat|sg|3	OA	30
26	der	der	ART	d	dat|sg|fem	NK	27
27	Tyranney	Tyrannei	NN	Tyrannei	nom|sg|masc	SB	21
28	eines	eines	ART	ein	gen|sg|masc	NK	29
29	Vatters	Vaters	NN	Vater	gen|sg|masc	AG	27
30	entledigen	entledigen	VVINF	entledigen	_	OC	23
31	.	.	SENT	.	_	--	30

1	Was	Was	PWS	was	acc|sg|neut	OA	8
2	will	will	VMFIN	wollen	sg|3|pres|ind	--	0
3	er	er	PPER	er	nom|sg|masc|3	SB	2
4	haben	haben	VAFIN	haben	_	OC	2
5	/	/	$,	/	_	--	4
6	daß	daß	KOUS	daß	_	CP	8
7	ihr	ihr	PPER	Ihr	nom|pl|*|2	DA	8
8	thun	tun	VVINF	tun	_	CJ	4
9	solt	Sold	VMFIN	sollen	acc|sg|masc	OA	8
10	?	?	SENT	?	_	--	9

1	seyd	seit	VAFIN	sein	_	CP	4
2	ihr	ihr	PPER	Ihr	dat|sg|fem|3	DA	4
3	nicht	nicht	PTKNEG	nicht	_	NG	5
4	alt	alt	ADJD	alt	pos	PD	6
5	genug	genug	ADV	genug	_	MO	4
6	zum	zum	APPRART	zum	dat|sg|neut	--	0
7	heuraten	heuraten	NN	heuraten	dat|sg|neut|pos	NK	6
8	?	?	SENT	?	_	--	7

1	Oder	Oder	KON	oder	_	JU	2
2	meynet	meinet	VVFIN	meinen	sg|3|pres|ind	--	0
3	er	er	PPER	er	nom|sg|masc|3	SB	2
4	/	/	$,	/	_	--	3
5	ihr	ihr	PPER	Ihr	nom|pl|*|2	SB	6
6	seyd	seid	VAFIN	sein	pl|2|pres|ind	OC	2
7	von	von	APPR	von	_	MO	6
8	Steinen	Steinen	NN	Stein	dat|pl|masc	NK	7
9	?	?	SENT	?	_	--	8

1	Geht	Geht	VVFIN	gehen	sg|3|pres|ind	MO	4
2	/	/	$,	/	_	--	1
3	ich	ich	PPER	ich	nom|sg|*|1	SB	4
4	will	will	VMFIN	wollen	sg|3|pres|ind	--	0
5	eurer	eurer	PPOSAT	euer	dat|sg|fem	NK	6
6	passion	Passion	NN	Passion	acc|sg|fem	DA	7
7	dienen	dienen	VVINF	dienen	_	OC	4
8	/	/	$,	/	_	--	7
9	ich	ich	PPER	ich	nom|sg|*|1	SB	10
10	nehme	nehme	VVFIN	nehmen	sg|1|pres|ind	CJ	4
11	von	von	APPR	von	_	MO	10
12	nun	nun	ADV	nun	_	NK	11
13	an	an	APPR	an	_	AC	11
14	alle	alle	PIAT	all	acc|pl|masc	NK	16
15	diese	diese	PDAT	dies	acc|sg|fem	NK	16
16	Sorg	Sorg	NE	Sorg	acc|sg|fem	OA	10
17	auff	auf	APPR	auf	_	MO	10
18	mich	mich	PPER	ich	acc|sg|*|1	NK	17
19	/	/	$,	/	_	--	18
20	und	und	KON	und	_	CD	10
21	ihr	ihr	PPER	Ihr	dat|sg|fem|3	SB	22
22	werdet	werdet	VAFIN	werden	pl|2|pres|ind	CJ	20
23	sehen	sehen	VVINF	sehen	_	OC	22
24	/	/	$,	/	_	--	23
25	daß	daß	KOUS	daß	_	CP	29
26	ich	ich	PPER	ich	nom|sg|*|1	SB	29
27	listig	listig	ADJD	listig	pos	PD	29
28	genug	genug	ADV	genug	_	MO	27
29	bin	bin	VAFIN	sein	sg|1|pres|ind	OC	23
30	.	.	SENT	.	_	--	29

1	Aber	Aber	KON	aber	_	JU	3
2	ich	ich	PPER	ich	nom|sg|*|1	SB	3
3	sehe	sehe	VVFIN	sehen	sg|1|pres|ind	--	0
4	euren	euren	PPOSAT	euer	dat|pl|masc	NK	5
5	Vatter	Vater	NN	Vater	nom|sg|masc	OA	3
6	/	/	$,	/	_	--	5
7	last	last	VVFIN	lassen	pl|2|imp	OC	3
8	uns	uns	PPER	wir	acc|pl|*|1	DA	10
9	hinein	hinein	PTKVZ	hinein	_	MO	10
10	gehen	gehen	VVINF	gehen	_	OC	7
11	.	.	SENT	.	_	--	10

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	unterweilen	unterweilen	VVINF	unterweilen	_	MO	2
4	gut	gut	ADJD	gut	pos	PD	2
5	/	/	$,	/	_	--	4
6	daß	daß	KOUS	daß	_	CP	9
7	man	man	PIS	man	nom|sg|*	SB	9
8	sich	sich	PRF	er|es|sie	dat|sg|3	OA	9
9	stellet	stellet	VVFIN	stellen	sg|3|pres|ind	RE	1
10	/	/	$,	/	_	--	9
11	als	als	KOKOM	als	_	CM	12
12	verstehe	verstehe	VVFIN	verstehen	sg|3|pres|subj	CJ	2
13	man	man	PIS	man	nom|sg|*	SB	12
14	die	die	ART	d	acc|pl|neut	NK	15
15	Sachen	Sachen	NN	Sache	acc|pl|fem	OA	12
16	nicht	nicht	PTKNEG	nicht	_	NG	20
17	/	/	$,	/	_	--	6
18	die	die	PRELS	d	acc|sg|fem	OA	22
19	man	man	PIS	man	nom|sg|*	SB	22
20	nur	nur	ADV	nur	_	MO	21
21	allzuwol	allzuwohl	ADJD	allzuwohl	_	MO	22
22	verstehet	verstehet	VVFIN	verstehen	_	RC	15
23	:	:	SENT	:	_	--	22

1	Und	Und	KON	und	_	JU	3
2	ich	ich	PPER	ich	nom|sg|*|1	SB	3
3	habe	habe	VAFIN	haben	sg|1|pres|ind	--	0
4	weislich	weislich	ADJD	weislich	pos	MO	5
5	gethan	getan	VVPP	tun	_	OC	3
6	/	/	$,	/	_	--	5
7	daß	daß	KOUS	daß	_	CP	10
8	ich	ich	PPER	ich	nom|sg|*|1	SB	10
9	mich	mich	PRF	ich	acc|sg|*|1	OA	10
10	gestellt	gestellt	VVPP	stellen	_	OC	5
11	/	/	$,	/	_	--	10
12	als	als	KOKOM	als	_	MO	23
13	mercke	Merke	VVFIN	merken	sg|1|pres|ind	NK	12
14	ich	ich	PPER	ich	nom|sg|*|1	SB	10
15	ein	ein	ART	ein	acc|sg|neut	NK	17
16	solches	solches	PIAT	solch	acc|sg|neut	NK	17
17	Begehren	Begehren	NN	begehren	acc|sg|neut	OA	25
18	nit	nit	PTKNEG	nicht	_	NK	20
19	/	/	$,	/	_	--	18
20	welches	welches	PRELS	welch	acc|sg|neut	OA	24
21	ich	ich	PPER	ich	nom|sg|*|1	SB	24
22	nicht	nicht	PTKNEG	nicht	_	NG	24
23	willens	willens	ADJD	willens	pos	PD	24
24	bin	bin	VAFIN	sein	sg|1|pres|ind	RC	17
25	einzugehen	einzugehen	VVIZU	eingehen	_	OC	10
26	.	.	SENT	.	_	--	25

1	Hat	Hat	VAFIN	haben	sg|3|pres|ind	--	0
2	man	man	PIS	man	nom|sg|*	SB	1
3	auch	auch	ADV	auch	_	MO	4
4	jemals	jemals	ADV	jemals	_	MO	7
5	etwas	etwas	PIAT	etwas	*|*|neut	OA	7
6	tyrannischeres	tyrannischeres	ADJA	tyrannischeres	acc|sg|neut	OA	7
7	gesehen	gesehen	VVPP	sehen	_	OC	1
8	/	/	$,	/	_	--	7
9	als	als	KOKOM	als	_	CM	11
10	diese	diese	PDAT	dies	nom|sg|fem	NK	11
11	Gewonheit	Gewohnheit	NN	Gewohnheit	nom|sg|fem	CC	5
12	/	/	$,	/	_	--	11
13	deren	deren	PRELS	d	gen|sg|fem	AG	14
14	man	man	PIS	man	nom|sg|*	SB	18
15	die	die	ART	d	acc|pl|masc	NK	16
16	Vaͤtter	Väter	NN	Vater	acc|pl|masc	OA	17
17	unterwerffen	unterwerfen	VVINF	unterwerfen	_	OC	18
18	will	will	VMFIN	wollen	sg|3|pres|ind	OC	7
19	?	?	SENT	?	_	--	18

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	nichts	nichts	PIAT	nichts	*|*|neut	SB	2
4	laͤcherlichers	lächerliches	NA	Lächerliche	acc|sg|neut|pos	NK	3
5	noch	noch	ADV	noch	_	MO	6
6	seltzamers	seltzamers	ADJD	seltzamers	pos	PD	2
7	/	/	$,	/	_	--	6
8	als	als	KOKOM	als	_	CM	19
9	daß	daß	KOUS	daß	_	CP	19
10	man	man	PIS	man	nom|sg|*	SB	19
11	mit	mit	APPR	mit	_	MO	19
12	Muͤh	Müh	NN	Mühe	dat|sg|neut	NK	11
13	und	und	KON	und	_	CD	12
14	Arbeit	Arbeit	NN	Arbeit	dat|sg|fem	CJ	13
15	Gelt	Gelt	NN	Geld	acc|sg|neut	OA	19
16	und	und	KON	und	_	CD	15
17	Gut	Gut	ADJD	gut	dat|sg|neut	CJ	16
18	zusammen	zusammen	PTKVZ	zusammen	_	MO	19
19	scharret	scharret	VVFIN	scharret	sg|3|pres|ind	CC	5
20	/	/	$,	/	_	--	19
21	eine	eine	ART	ein	nom|sg|fem	NK	22
22	Tochter	Tochter	NN	Tochter	nom|sg|fem	SB	27
23	mit	mit	APPR	mit	_	MNR	22
24	Muͤh	Müh	NN	Mühe	dat|sg|fem	NK	23
25	und	und	KON	und	_	CD	24
26	Arbeit	Arbeit	NN	Arbeit	dat|sg|fem	CJ	25
27	aufziehet	aufziehet	VVFIN	aufziehet	sg|3|pres|ind	CJ	2
28	/	/	$,	/	_	--	27
29	und	und	KON	und	_	CD	27
30	sich	sich	PRF	er|es|sie	acc|sg|3	OA	42
31	darnach	darnach	PAV	danach	_	MO	42
32	beydes	beides	PIS	beide	nom|sg|neut	OA	42
33	durch	durch	APPR	durch	_	MO	42
34	einen	einen	ART	ein	acc|sg|masc	NK	35
35	Menschen	Menschen	NN	Mensch	acc|sg|masc	NK	33
36	/	/	$,	/	_	--	35
37	der	der	PRELS	d	gen|sg|fem	SB	43
38	uns	uns	PPER	wir	dat|pl|*|1	DA	42
39	nichts	nichts	PIS	nichts	*|*|neut	OA	42
40	angehet	angehet	VVFIN	angehen	pos	MO	42
41	/	/	$,	/	_	--	40
42	berauben	berauben	VVINF	berauben	_	OC	43
43	laͤst	läßt	VVFIN	lassen	sg|3|pres|ind	CJ	29
44	.	.	SENT	.	_	--	43

1	Nein	Nein	PTKANT	nein	_	DM	6
2	/	/	$,	/	_	--	1
3	Nein	Nein	PTKANT	nein	_	VO	6
4	/	/	$,	/	_	--	3
5	ich	ich	PPER	ich	nom|sg|*|1	SB	6
6	mag	mag	VMFIN	mögen	sg|3|pres|ind	--	0
7	deß	dessen	PDS	d	gen|sg|masc	AG	8
8	Gebrauchs	Gebrauchs	NN	Gebrauchs	gen|sg|masc	OA	10
9	wol	wohl	ADV	wohl	_	MO	6
10	entberen	entbehren	VVINF	entbehren	_	OC	6
11	/	/	$,	/	_	--	10
12	und	und	KON	und	_	CD	6
13	will	will	VMFIN	wollen	sg|3|pres|ind	CJ	12
14	mein	mein	PPOSAT	mein	acc|sg|neut	NK	15
15	Gut	Gut	NN	Gut	acc|sg|neut	OA	21
16	und	und	KON	und	_	CD	15
17	meine	meine	PPOSAT	mein	nom|sg|fem	NK	18
18	Tochter	Tochter	NN	Tochter	nom|sg|fem	CJ	16
19	fuͤr	für	APPR	für	_	MO	21
20	mich	mich	PPER	ich	acc|sg|*|1	NK	19
21	behalten	behalten	VVINF	behalten	_	OC	13
22	.	.	SENT	.	_	--	21

1	O	O	ITJ	O	_	NK	2
2	Ungluͤck	Unglück	NN	Unglück	nom|sg|neut	--	0
3	und	und	KON	und	_	CD	2
4	Elend	Elend	NN	Elend	nom|sg|neut	CJ	3
5	!	!	SENT	!	_	--	4

1	Ach	Ach	ITJ	ach	_	DM	8
2	mein	mein	PPOSAT	mein	nom|sg|masc	NK	4
3	guter	guter	ADJA	gut	nom|sg|masc|pos	NK	4
4	Herr	Herr	NN	Herr	nom|sg|masc	VO	8
5	Sganarelle	Sganarelle	NN	Sganarelle	nom|sg|masc	NK	4
6	,	,	$,	,	_	--	5
7	wo	wo	PWAVREL	wo	_	MO	12
8	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
9	ich	ich	PPER	ich	nom|sg|*|1	SB	8
10	dich	dich	PPER	du	acc|sg|*|2	OA	12
11	doch	doch	ADV	doch	_	MO	8
12	antreffen	antreffen	VVINF	antreffen	_	OC	8
13	!	!	SENT	!	_	--	12

1	Was	Was	PWS	was	acc|sg|neut	OA	2
2	sagt	sagt	VVFIN	sagen	sg|3|pres|ind	--	0
3	sie	sie	PPER	Sie	nom|sg|fem|3	SB	2
4	da	da	ADV	da	_	SVP	2
5	?	?	SENT	?	_	--	4

1	Ach	Ach	ITJ	ach	_	NK	4
2	du	du	PPER	du	nom|sg|*|2	NK	1
3	elender	elender	ADJA	elend	gen|pl|masc|pos	NK	4
4	Vatter	Vater	NN	Vater	nom|sg|masc	--	0
5	!	!	SENT	!	_	--	4

1	was	was	PWS	was	nom|sg|neut	OA	4
2	wirs	wir's	VVFIN	wir's	_	OA	4
3	tu	tu	PPER	du	_	UC	2
4	thun	tun	VVINF	tun	_	--	0
5	/	/	$,	/	_	--	4
6	wann	wann	KOUS	wann	_	MO	10
7	du	du	PPER	du	nom|sg|*|2	SB	10
8	diese	diese	PDAT	dies	acc|sg|fem	NK	9
9	Zeitung	Zeitung	NN	Zeitung	acc|sg|fem	OA	10
10	hoͤrest	hörest	VVFIN	hörest	_	MO	4
11	.	.	SENT	.	_	--	10

1	Was	Was	PWS	was	nom|sg|neut	PD	4
2	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
3	das	das	PDS	d	nom|sg|neut	SB	2
4	seyn	sein	VAINF	sein	_	OC	2
5	?	?	SENT	?	_	--	4

1	Mein	Mein	PPOSAT	mein	nom|sg|masc	NK	3
2	gute	gute	ADJA	gut	acc|pl|masc|pos	NK	3
3	Jungfer	Jungfer	NN	Jungfer	acc|pl|masc	--	0
4	.	.	SENT	.	_	--	3

1	O	O	ITJ	O	nom|sg|*	--	0
2	Weh	Weh	NN	Weh	nom|sg|*	--	0
3	!	!	SENT	!	_	--	2

1	was	was	PWS	was	nom|sg|neut	SB	2
2	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
3	das	das	PDS	d	nom|sg|neut	SB	2
4	geben	geben	VVINF	geben	_	OC	2
5	!	!	SENT	!	_	--	4
