

1	Lehr-Puncten	Lehr-Puncten	NN	Lehr-Puncten	nom|pl|fem	--	0
8	gewesen	gewesen	VAPP	sein	_	OC	5
9	/	/	$,	/	_	--	8
10	daß	daß	KOUS	daß	_	CP	11
11	du	du	PPER	du	nom|sg|*|2	SB	5
12	erstlich	erstlich	ADV	erstlich	pos	MO	14
13	glaubig	gläubig	ADJD	gläubig	pos	MO	14
14	bist	bist	VAFIN	sein	sg|2|pres|ind	OC	15
15	worden	worden	VVPP	werden	_	OC	5
16	.	.	SENT	.	_	--	15

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
3	den	den	ART	d	acc|sg|masc	NK	4
4	Glauben	Glauben	NN	Glaube	acc|sg|masc	OA	7
5	in	in	APPR	in	_	MO	7
6	dir	dir	PPER	du	dat|sg|*|2	NK	5
7	entzuͤndet	entzündet	VVPP	entzünden	sg|3|pres|ind	OC	2
8	/	/	$,	/	_	--	7
9	da	da	KOUS	da	_	CP	13
10	du	du	PPER	du	nom|sg|*|2	SB	13
11	noch	noch	ADV	noch	_	MO	12
12	nichts	nichts	PIS	nichts	*|*|neut	OA	13
13	mitwuͤrcken	mitwirken	VVINF	mitwirken	_	MO	2
14	kontest	Contest	FM	Contest	acc|sg|masc	OA	2
15	.	.	SENT	.	_	--	14

1	Wie	Wie	PWAV	wie	_	MO	2
2	solte	sollte	VMFIN	sollen	sg|3|past|ind	--	0
3	er	er	PPER	er	nom|sg|masc|3	SB	2
4	dann	dann	ADV	dann	_	MO	2
5	nicht	nicht	PTKNEG	nicht	_	NG	2
6	starck	stark	ADJD	stark	pos	PD	8
7	gnug	genug	ADV	genug	_	MO	6
8	seyn	sein	VAINF	sein	_	OC	2
9	/	/	$,	/	_	--	8
10	nach	nach	APPR	nach	_	MO	16
11	dem	dem	PRELS	d	dat|sg|neut	NK	10
12	der	der	ART	d	gen|pl|masc	NK	13
13	Glaube	Glaube	NN	Glaube	gen|pl|masc	AG	11
14	bey	bei	APPR	bei	_	MO	16
15	dir	dir	PPER	du	dat|sg|*|2	NK	14
16	erwecket	erwecket	VVPP	erwecken	_	OC	17
17	ist	ist	VAFIN	sein	sg|3|pres|ind	CC	7
18	/	/	$,	/	_	--	17
19	und	und	KON	und	_	CD	8
20	du	du	PPER	du	nom|sg|*|2	SB	2
21	also	also	ADV	also	_	MO	2
22	auß	aus	APPR	aus	_	MO	30
23	seiner	seiner	PPOSAT	sein	dat|sg|fem	NK	24
24	Gnade	Gnade	NN	Gnade	dat|sg|fem	NK	22
25	mitwuͤrckest	mitwürckest	VVFIN	mitwürckest	_	CJ	19
26	/	/	$,	/	_	--	25
27	solches	solches	PIAT	solch	acc|sg|neut	NK	29
28	theure	teure	ADJA	teuer	acc|sg|fem|pos	NK	29
29	Gut	Gut	NN	Gut	acc|sg|fem	OA	30
30	zuerhalten	zuerhalten	VVFIN	zuerhalten	_	OC	2
31	?	?	SENT	?	_	--	30

1	Wirs	Wihrs	VVFIN	Wihrs	gen|sg|masc	AG	2
2	tu	tu	PPER	du	_	SB	3
3	schwach	schwach	ADJD	schwach	pos	--	0
4	?	?	SENT	?	_	--	3

1	er	er	PPER	er	nom|sg|masc|3	SB	2
2	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
3	deßwegen	deswegen	PAV	deswegen	_	MO	2
4	nicht	nicht	PTKNEG	nicht	_	NG	2
5	schwach	schwach	ADJD	schwach	pos	PD	2
6	.	.	SENT	.	_	--	5

1	Und	Und	KON	und	_	JU	3
2	was	was	PWS	was	nom|sg|neut	SB	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	s	s	PPER	es	nom|sg|neut|3	SB	3
5	/	/	$,	/	_	--	4
6	das	das	PRELS	d	acc|sg|neut	SB	10
7	an	an	APPR	an	_	MO	10
8	dir	dir	PPER	du	dat|sg|*|2	NK	7
9	schwach	schwach	ADJD	schwach	pos	PD	10
10	wird	wird	VAFIN	werden	sg|3|pres|ind	RC	4
11	?	?	SENT	?	_	--	10

1	die	die	ART	d	nom|pl|fem	NK	2
2	Kraͤfften	Kräften	NN	Kraft	nom|pl|fem	--	0
3	deß	dessen	PDAT	d	gen|sg|masc	AG	4
4	Leibes	Leibes	NN	Leib	gen|sg|masc	AG	2
5	?	?	SENT	?	_	--	4

1	die	die	PDS	d	nom|pl|*	SB	2
2	helffen	helfen	VVFIN	helfen	_	--	0
3	ohne	ohne	APPR	ohne	_	MO	2
4	das	das	PDS	d	acc|sg|neut	NK	3
5	zu	zu	APPR	zu	_	MNR	4
6	dem	dem	ART	d	dat|sg|masc	NK	7
7	Glauben	Glauben	NN	Glaube	dat|sg|masc	NK	5
8	nichts	nichts	PIS	nichts	*|*|neut	SB	5
9	.	.	SENT	.	_	--	8

1	Ja	Ja	PTKANT	ja	_	DM	9
2	/	/	$,	/	_	--	1
3	sprichs	sprich	ADV	sprich	_	MO	4
4	tu	tu	VVIMP	tun	_	MO	9
5	/	/	$,	/	_	--	4
6	auch	auch	ADV	auch	_	MO	8
7	die	die	ART	d	nom|sg|fem	NK	8
8	Vernunfft	Vernunft	NN	Vernunft	nom|sg|fem	SB	9
9	nimt	nimmt	VVFIN	nehmen	sg|3|pres|ind	--	0
10	ab	ab	PTKVZ	ab	_	SVP	9
11	/	/	$,	/	_	--	10
12	man	man	PIS	man	nom|sg|*	SB	13
13	kan	kann	VMFIN	können	sg|3|pres|ind	CJ	9
14	nichts	nichts	PIS	nichts	*|*|neut	OA	17
15	mehr	mehr	ADV	mehr	_	MO	14
16	so	so	ADV	so	_	MO	17
17	fassen	fassen	VVINF	fassen	_	OC	13
18	/	/	$,	/	_	--	17
19	die	die	ART	d	nom|sg|fem	NK	20
20	Gedaͤchtnuß	Gedächtnuß	NN	Gedächtnuß	nom|sg|fem	SB	21
21	faͤllet	fället	VVFIN	fallen	sg|3|pres|ind	CJ	13
22	hin	hin	PTKVZ	hin	_	SVP	21
23	.	.	SENT	.	_	--	22

1	Antwort	Antwort	NN	Antwort	nom|sg|fem	--	0
2	.	.	SENT	.	_	--	1

1	Lasse	Lasse	VVFIN	lassen	sg|3|past|subj	MO	3
2	sie	sie	PPER	Sie	nom|pl|*|3	SB	1
3	hinfallen	hinfallen	VVINF	hinfallen	_	CJ	7
4	/	/	$,	/	_	--	3
5	der	der	ART	d	nom|sg|masc	NK	6
6	Glaub	Glaub	NN	Glaube	nom|sg|masc	SB	7
7	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
8	drumb	Drum	PAV	darum	acc|sg|neut	SB	7
9	nicht	nicht	PTKNEG	nicht	_	NG	10
10	fallen	fallen	VVINF	fallen	_	OC	7
11	.	.	SENT	.	_	--	10

1	Gott	Gott	NE	Gott	nom|sg|masc	SB	2
2	kan	kann	VMFIN	können	sg|3|pres|ind	--	0
3	sich	sich	PRF	er|es|sie	dat|sg|3	OA	5
4	ihrer	ihrer	PPER	sie	gen|pl|fem	MO	5
5	gebrauchen	gebrauchen	VVINF	gebrauchen	_	OC	2
6	bey	bei	APPR	bei	_	MO	5
7	dem	dem	ART	d	dat|sg|masc	NK	8
8	Glauben	Glauben	NN	Glaube	dat|sg|masc	NK	6
9	.	.	SENT	.	_	--	8

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	kan	kann	VMFIN	können	sg|3|pres|ind	--	0
3	aber	aber	ADV	aber	_	MO	2
4	auch	auch	ADV	auch	_	MO	5
5	ohne	ohne	APPR	ohne	_	MO	9
6	dieselbe	dieselbe	PDS	derselbe	acc|pl|masc	NK	5
7	den	den	ART	d	acc|sg|masc	NK	8
8	Glauben	Glauben	NN	Glaube	acc|sg|masc	OA	9
9	erhalten	erhalten	VVPP	erhalten	_	OC	2
10	.	.	SENT	.	_	--	9

1	So	So	ADV	so	_	MO	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	ja	ja	ADV	ja	_	MO	2
4	die	die	ART	d	nom|sg|fem	NK	5
5	Vernunfft	Vernunft	NN	Vernunft	nom|sg|fem	SB	2
6	die	die	ART	d	acc|sg|fem	NK	7
7	jenige	jenige	PIS	jenige	acc|sg|fem	PD	2
8	/	/	$,	/	_	--	7
9	welche	welche	PRELS	welch	acc|pl|neut	SB	20
10	in	in	APPR	in	_	MO	20
11	und	und	KON	und	_	CD	10
12	vor	vor	APPR	vor	_	CJ	11
13	sich	sich	PRF	er|es|sie	dat|sg|3	NK	12
14	selbs	selbst	PRF	selbst	_	MNR	13
15	den	den	ART	d	acc|sg|masc	NK	16
16	Glauben	Glauben	NN	Glaube	acc|sg|masc	NK	10
17	mehr	mehr	ADV	mehr	_	MO	20
18	hindert	hindert	VVFIN	hindern	sg|3|pres|ind	MO	20
19	als	als	KON	als	_	CM	20
20	foͤrdert	fördert	VVFIN	fördern	sg|3|pres|ind	RC	7
21	.	.	SENT	.	_	--	20

1	Denn	Denn	KON	denn	_	JU	3
2	was	was	PWS	was	nom|sg|neut	SB	3
3	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
4	dich	dich	PPER	du	acc|sg|*|2	SB	3
5	dein	dein	PPOSAT	dein	nom|sg|masc	NK	6
6	lebtag	Lebtag	NN	Lebtag	acc|sg|masc	OA	11
7	mehr	mehr	ADV	mehr	_	MO	11
8	an	an	APPR	an	_	OP	11
9	dem	dem	ART	d	dat|sg|masc	NK	10
10	Glauben	Glauben	NN	Glaube	dat|sg|masc	NK	8
11	gehindert	gehindert	VVPP	hindern	_	OC	3
12	als	als	KOUS	als	_	CM	14
13	die	die	ART	d	nom|sg|fem	NK	14
14	Vernunfft	Vernunft	NN	Vernunft	nom|sg|fem	CC	7
15	?	?	SENT	?	_	--	14

1	Was	Was	PWS	was	acc|sg|neut	NK	2
2	sorgs	Sorgs	ADJD	Sorgs	nom|pl|masc	SB	3
3	tu	tu	PPER	du	sg|3|past|ind	--	0
4	dann	dann	ADV	dann	_	MO	3
5	/	/	$,	/	_	--	4
6	wo	wo	PWAVREL	wo	_	MO	13
7	in	in	APPR	in	_	MO	3
8	deinem	deinem	PPOSAT	dein	dat|sg|masc	NK	9
9	Letzten	Letzten	ADJA	letzter	dat|sg|masc	NK	7
10	dir	dir	PPER	du	dat|sg|*|2	DA	13
11	deine	deine	PPOSAT	dein	acc|sg|fem	NK	12
12	Vernunfft	Vernunft	NN	Vernunft	nom|sg|fem	SB	13
13	weggehet	weggehet	VVFIN	weggehet	sg|3|pres|ind	RC	4
14	/	/	$,	/	_	--	13
15	daß	daß	KOUS	daß	_	CP	21
16	der	der	ART	d	nom|sg|masc	NK	17
17	Glaube	Glaube	NN	Glaube	nom|sg|masc	SB	21
18	damit	damit	PAV	damit	_	MO	21
19	auch	auch	ADV	auch	_	MO	20
20	außleschen	Ausleschen	NN	Ausleschen	dat|pl|*	OA	21
21	werde	werde	VAFIN	werden	sg|3|pres|subj	OC	3
22	?	?	SENT	?	_	--	21

1	der	der	PDS	d	nom|sg|masc	NK	6
2	vielmehr	vielmehr	ADV	vielmehr	_	MO	3
3	dardurch	dadurch	PAV	dadurch	_	MO	7
4	einer	einer	ART	ein	dat|sg|fem	NK	6
5	schwehren	schweren	ADJA	schwer	acc|sg|masc|pos	NK	6
6	Hindernuß	Hindernuß	NN	Hindernuß	acc|sg|masc	SB	8
7	befreyet	befreiet	VVPP	befreien	_	OC	8
8	wird	wird	VAFIN	werden	sg|3|pres|ind	--	0
9	.	.	SENT	.	_	--	8

1	Du	Du	PPER	du	nom|sg|*|2	SB	2
2	bist	bist	VAFIN	sein	sg|2|pres|ind	--	0
3	alsdann	alsdann	ADV	alsdann	_	MO	2
4	wiederumb	wiederum	ADV	wiederum	_	MO	2
5	in	in	APPR	in	_	MO	2
6	solchem	solchem	PIAT	solch	dat|sg|neut	NK	7
7	Stande	Stande	NN	Stand	dat|sg|masc	NK	5
8	/	/	$,	/	_	--	7
9	wie	wie	KOKOM	wie	_	CM	12
10	die	die	ART	d	nom|sg|fem	NK	12
11	kleine	kleine	ADJA	klein	nom|pl|neut|pos	NK	12
12	Kinder	Kinder	NN	Kind	nom|pl|neut	CC	7
13	/	/	$,	/	_	--	12
14	die	die	PRELS	d	nom|pl|neut	SB	19
15	da	da	ADV	da	_	MO	19
16	den	den	ART	d	acc|sg|masc	NK	18
17	reinesten	reinnässten	ADJA	reinnässten	acc|sg|masc|pos	NK	18
18	Glauben	Glauben	NN	Glaube	acc|sg|masc	OA	19
19	haben	haben	VAFIN	haben	pl|3|pres|ind	RC	12
20	/	/	$,	/	_	--	19
21	da	da	KOUS	da	_	CP	28
22	sie	sie	PPER	Sie	nom|sg|fem|3	SB	28
23	sich	sich	PRF	er|es|sie	acc|sg|3	OA	27
24	ihrer	ihrer	PPOSAT	ihr	dat|sg|fem	NK	25
25	Vernunfft	Vernunft	NN	Vernunft	dat|sg|fem	DA	27
26	nicht	nicht	PTKNEG	nicht	_	NG	28
27	gebrauchen	gebrauchen	VVINF	gebrauchen	_	OC	28
28	koͤnnen	können	VMINF	können	_	MO	19
29	/	/	$,	/	_	--	28
30	und	und	KON	und	_	CD	19
31	die	die	PRELS	d	acc|pl|fem	SB	38
32	ihnen	ihnen	PPER	sie	dat|pl|masc|3	DA	38
33	also	also	ADV	also	_	MO	38
34	den	den	ART	d	acc|sg|masc	NK	35
35	Glauben	Glauben	NN	Glaube	acc|sg|masc	OA	38
36	nicht	nicht	PTKNEG	nicht	_	NG	37
37	irre	irre	ADJD	irre	pos	MO	38
38	machet	macht	VVFIN	machen	sg|3|pres|ind	CJ	30
39	.	.	SENT	.	_	--	38

1	Has	Haß	NE	Haß	nom|sg|masc	SB	2
2	tu	tu	VVIMP	tun	sg|3|pres|ind	--	0
3	die	die	ART	d	acc|sg|fem	NK	4
4	Sprach	Sprach	NN	Sprache	acc|sg|fem	OA	2
5	verlohren	verloren	VVPP	verlieren	_	SVP	2
6	:	:	SENT	:	_	--	5

1	so	so	ADV	so	_	MO	2
2	sind	sind	VAFIN	sein	pl|3|pres|ind	--	0
3	noch	noch	ADV	noch	_	MO	2
4	die	die	PDS	d	nom|pl|fem	NK	5
5	Seuffzen	seufzen	VVINF	seufzen	nom|pl|fem	SB	2
6	uͤbrig	übrig	ADJD	übrig	_	PD	2
7	.	.	SENT	.	_	--	6

1	Wil	Will	VMFIN	wollen	sg|3|pres|ind	RE	10
2	die	die	ART	d	nom|sg|fem	NK	3
3	Schwachheit	Schwachheit	NN	Schwachheit	nom|sg|fem	SB	1
4	der	der	ART	d	gen|sg|fem	NK	5
5	Natur	Natur	NN	Natur	gen|sg|fem	AG	3
6	auch	auch	ADV	auch	_	MO	1
7	diese	diese	PDS	dies	acc|pl|masc	NK	23
8	verwehren	verwehren	VVINF	verwehren	_	OC	1
9	/	/	$,	/	_	--	8
10	so	so	ADV	so	_	MO	11
11	bleiben	bleiben	VVFIN	bleiben	pl|3|pres|ind	--	0
12	noch	noch	ADV	noch	_	MO	11
13	die	die	ART	d	nom|pl|fem	NK	14
14	unaußsprechliche	unaussprechliche	ADJA	unaussprechlich	nom|pl|fem|pos	SB	11
15	Seuffzen	seufzen	VVINF	seufzen	_	PD	11
16	/	/	$,	/	_	--	15
17	damit	damit	KOUS	damit	_	CP	24
18	dich	dich	PPER	du	acc|sg|*|2	SB	24
19	der	der	ART	d	dat|sg|fem	NK	21
20	H.	H.	NN	H.	nom|sg|masc|pos	NK	21
21	Geist	Geist	NN	Geist	nom|sg|masc	SB	24
22	auffs	aufs	PTKA	aufs	acc|sg|neut	MO	24
23	beste	beste	ADJD	gut	acc|sg|neut|sup	NK	22
24	vertritt	vertritt	VVFIN	vertreten	sg|3|pres|ind	MO	15
25	/	/	$,	/	_	--	24

1	Also	Also	ADV	also	_	MO	2
2	faͤnget	fängt	VVFIN	fangen	sg|3|pres|ind	--	0
3	alsdann	alsdann	ADV	alsdann	_	MO	2
4	an	an	PTKVZ	an	_	SVP	2
5	/	/	$,	/	_	--	4
6	alles	alles	PIAT	all	acc|sg|neut	NK	7
7	menschliche	menschliche	ADJA	menschlich	acc|pl|fem|pos	SB	2
8	an	an	APPR	an	_	MO	2
9	dir	dir	PPER	du	dat|sg|*|2	NK	8
10	sich	sich	PRF	er|es|sie	acc|sg|3	OA	15
11	gleichsam	gleichsam	ADV	gleichsam	pos	MO	15
12	mit	mit	APPR	mit	_	MO	15
13	dem	dem	ART	d	dat|sg|neut	NK	14
14	Goͤttlichen	Göttlichen	ADJA	göttlich	dat|sg|neut	NK	12
15	zuverwechselen	zuverwechselen	ADJA	zuverwechselen	_	OC	2
16	.	.	SENT	.	_	--	15

1	Solte	Sollte	VMFIN	sollen	sg|3|past|subj	MO	6
2	dich	dich	PPER	du	acc|sg|*|2	OA	6
3	dieses	dieses	PDS	dies	nom|sg|neut	SB	6
4	nicht	nicht	PTKNEG	nicht	_	NG	6
5	mehr	mehr	ADV	mehr	_	MO	4
6	troͤsten	trösten	VVINF	trösten	pl|3|past|ind	--	0
7	als	als	KON	als	_	CM	8
8	betruͤben	betrüben	VVINF	betrüben	_	CC	5
9	und	und	KON	und	_	CD	8
10	aͤngsten	ängsten	ADJD	ängsten	dat|pl|fem|sup	CJ	9
11	?	?	SENT	?	_	--	10

1	Da	Da	KOUS	da	_	CP	7
2	fangs	Fangs	NN	Fang	gen|sg|*	AG	3
3	tu	tu	VVIMP	tun	dat|sg|neut	OA	7
4	recht	Recht	NN	Recht	dat|sg|neut	NK	3
5	an	an	PTKVZ	an	_	SVP	3
6	zu	zu	PTKZU	zu	_	PM	7
7	erfahren	erfahren	VVINF	erfahren	_	OC	10
8	die	die	ART	d	acc|sg|fem	NK	10
9	tieffe	tiefe	ADJA	tief	acc|sg|fem|pos	NK	10
10	Weißheit	Weisheit	NN	Weisheit	acc|sg|fem	--	0
11	der	der	ART	d	gen|pl|neut	NK	12
12	Worte	Worte	NN	Wort	gen|pl|neut	AG	10
13	Pauli	Pauli	NE	Pauli	nom|sg|*	AG	12

1	Daß	Dass	KOUS	Dass	_	MO	16
2	wo	wo	PWAV	wo	_	MO	16
3	der	der	ART	d	nom|sg|masc	NK	5
4	eusserliche	äußerliche	ADJA	äußerlich	nom|sg|masc|pos	NK	5
5	Mensch	Mensch	NN	Mensch	nom|sg|masc	SB	16
6	(	(	$(	(	_	--	5
7	und	und	KON	und	_	CD	5
8	also	also	ADV	also	_	MO	16
9	alles	alles	PIS	all	nom|sg|neut	CJ	7
10	was	was	PWREL	was	nom|sg|neut	OA	16
11	von	von	APPR	von	_	SBP	16
12	Gemuͤth	Gemüt	NN	Gemüt	dat|sg|neut	NK	11
13	und	und	KON	und	_	CD	12
14	Leib	Leib	NN	Leib	dat|sg|masc	CJ	13
15	darzu	dazu	PAV	dazu	_	MO	16
16	gehoͤret	gehöret	VVPP	gehören	_	MO	18
17	)	)	$)	)	_	--	16
18	verweset	verweset	VVFIN	verweset	_	RE	20
19	/	/	$,	/	_	--	18
20	so	so	ADV	so	_	MO	35
21	werde	werde	VAFIN	werden	sg|3|pres|subj	--	0
22	der	der	ART	d	nom|sg|masc	NK	23
23	innerliche	innerliche	ADJA	innerlich	nom|sg|masc|pos	SB	21
24	von	von	APPR	von	_	PG	23
25	Tag	Tag	NN	Tag	dat|sg|masc	NK	24
26	zu	zu	APPR	zu	_	MNR	25
27	Tag	Tag	NN	Tag	dat|sg|masc	NK	26
28	(	(	$(	(	_	--	27
29	ja	ja	ADV	ja	_	MO	35
30	von	von	APPR	von	_	MO	35
31	Stund	Stunde	NN	Stunde	dat|sg|fem	NK	30
32	zu	zu	APPR	zu	_	MNR	31
33	Stund	Stunde	NN	Stunde	dat|sg|fem	NK	32
34	)	)	$)	)	_	--	33
35	verneuert	verneuert	VVPP	verneuert	_	OC	21
36	.	.	SENT	.	_	--	35

1	Und	Und	KON	und	_	JU	9
2	wie	wie	KOUS	wie	_	MO	5
3	es	es	PPER	es	nom|sg|neut|3	SB	5
4	muͤglich	müglich	ADJD	möglich	pos	PD	5
5	seye	sei	VAFIN	sein	sg|3|pres|subj	OC	9
6	/	/	$,	/	_	--	5
7	wie	wie	KOUS	wie	_	CM	8
8	Assaph	Assaf	NE	Assaph	nom|sg|masc	CC	4
9	sagt	sagt	VVFIN	sagen	sg|3|pres|ind	--	0

1	Wenn	Wenn	KOUS	wenn	_	CP	7
2	dir	dir	PPER	du	dat|sg|*|2	DA	7
3	gleich	gleich	ADV	gleich	_	MO	7
4	Leib	Leib	NN	Leib	acc|sg|masc	OA	7
5	und	und	KON	und	_	CD	4
6	Seel	Seele	NN	Seele	acc|sg|fem	CJ	5
7	verschmachte	verschmachte	VVFIN	verschmachte	sg|3|past|ind	--	0
8	/	/	$,	/	_	--	7
9	daß	daß	KOUS	daß	_	CP	19
10	doch	doch	ADV	doch	_	MO	19
11	Gott	Gott	NE	Gott	acc|sg|masc	SB	19
12	allezeit	allezeit	ADV	allezeit	_	MO	19
13	deines	deines	PPOSAT	dein	gen|sg|neut	NK	14
14	Hertzens	Herzens	NN	Herz	gen|sg|neut	NK	12
15	Trost	Trost	NN	Trost	nom|sg|masc	PD	19
16	und	und	KON	und	_	CD	15
17	dein	dein	PPOSAT	dein	nom|sg|masc	NK	18
18	Theil	Teil	NN	Teil	nom|sg|masc	CJ	16
19	seye	sei	VAFIN	sein	sg|3|pres|subj	OC	7
20	.	.	SENT	.	_	--	19

1	Daß	Dass	KOUS	Dass	_	CP	11
2	du	du	PPER	du	nom|sg|*|2	SB	11
3	in	in	APPR	in	_	MO	11
4	deß	dessen	PDAT	d	gen|sg|masc	AG	5
5	H.	H.	NN	H.	dat|sg|neut	NK	3
6	Geistes	Geistes	NN	Geist	gen|sg|masc	PNC	7
7	Krafft	Krafft	NN	Kraft	nom|sg|masc	NK	5
8	das	das	ART	d	acc|sg|neut	NK	9
9	jenige	jenige	PIS	jenige	acc|sg|neut	SB	11
10	wieder	wieder	ADV	wieder	_	MO	11
11	findest	findest	VVFIN	findest	sg|3|pres|ind	--	0
12	/	/	$,	/	_	--	11
13	was	was	PWREL	was	acc|sg|neut	SB	19
14	dir	dir	PPER	du	dat|sg|*|2	DA	18
15	in	in	APPR	in	_	MO	18
16	deiner	deiner	PPOSAT	dein	dat|sg|fem	NK	17
17	eigenē	eigene	ADJA	eigen	acc|pl|fem|pos	NK	15
18	entgangen	entgangen	VVPP	entgehen	_	OC	19
19	ist	ist	VAFIN	sein	sg|3|pres|ind	RC	9
20	.	.	SENT	.	_	--	19

1	Das	Das	PDS	d	nom|sg|neut	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	also	also	ADV	also	_	MO	2
4	das	das	ART	d	acc|sg|neut	NK	5
5	Werck	Werk	NN	Werk	acc|sg|neut	PD	2
6	deß	dessen	PDAT	d	gen|sg|masc	AG	8
7	H.	H.	NN	H.	gen|sg|masc|pos	NK	8
8	Geistes	Geistes	NN	Geist	gen|sg|masc	AG	5
9	bey	bei	APPR	bei	_	MNR	5
10	Sterbenden	Sterbenden	NA	Sterbende	dat|pl|*	NK	9
11	/	/	$,	/	_	--	10
12	damit	damit	KOUS	damit	_	CP	20
13	man	man	PIS	man	nom|sg|*	SB	20
14	sich	sich	PRF	er|es|sie	acc|sg|3	OA	19
15	gegen	gegen	APPR	gegen	_	MO	19
16	den	den	ART	d	acc|sg|masc	NK	17
17	Todt	Tot	NN	Tod	acc|sg|masc	NK	15
18	gnugsam	genugsam	ADJD	genügsam	_	MO	19
19	troͤsten	trösten	VVINF	trösten	_	OC	20
20	kan	kann	VMFIN	können	sg|3|pres|ind	RC	5
21	/	/	$,	/	_	--	20
22	wie	wie	KOUS	wie	_	CP	38
23	der	der	ART	d	nom|sg|masc	NK	27
24	von	von	APPR	von	_	SBP	26
25	ihm	ihm	PPER	er	dat|sg|masc|3	NK	24
26	gewirckte	gewirkte	ADJA	gewirkte	acc|sg|fem|pos	NK	27
27	Glaube	Glaube	NN	Glaube	nom|sg|masc	SB	38
28	ohne	ohne	APPR	ohne	_	MO	37
29	eigne	eigene	ADJA	eigen	acc|sg|fem|pos	NK	28
30	unser	unser	PPOSAT	unser	acc|sg|neut	NK	31
31	Krafft	Krafft	NN	Kraft	acc|sg|neut	OA	37
32	am	am	PTKA	am	dat|sg|masc	PM	33
33	gewissesten	gewissesten	ADJD	gewissesten	sup	MO	37
34	durch	durch	APPR	durch	_	MO	37
35	seine	seine	PPOSAT	sein	acc|sg|fem	NK	36
36	Wirckung	Wirkung	NN	Wirkung	acc|sg|fem	NK	34
37	erhalten	erhalten	VVPP	erhalten	_	OC	38
38	werde	werde	VAFIN	werden	sg|3|pres|subj	CC	17
39	.	.	SENT	.	_	--	38

1	Und	Und	KON	und	_	JU	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	ein	ein	ART	ein	nom|sg|masc	NK	4
4	Zeugnuß	Zeugnuß	NN	Zeugnis	nom|sg|masc	PD	2
5	der	der	ART	d	gen|sg|fem	NK	7
6	wunderbaren	wunderbaren	ADJA	wunderbar	gen|sg|fem|pos	NK	7
7	Fuͤhrung	Führung	NN	Führung	gen|sg|fem	AG	4
8	Gottes	Gottes	NE	Gott	gen|sg|masc	AG	7
9	:	:	SENT	:	_	--	8

1	auch	auch	ADV	auch	_	MO	3
2	eine	eine	ART	ein	acc|sg|fem	NK	3
3	Erfuͤllung	Erfüllung	NN	Erfüllung	acc|sg|fem	--	0
4	deß	dessen	PDS	d	gen|sg|neut	AG	3
5	/	/	$,	/	_	--	4
6	daß	daß	KOUS	daß	_	CP	13
7	seine	seine	PPOSAT	sein	nom|sg|fem	NK	8
8	Krafft	Krafft	NN	Kraft	nom|sg|fem	SB	13
9	in	in	APPR	in	_	MO	13
10	den	den	ART	d	dat|pl|fem	NK	11
11	Schwachen	Schwachen	NN	schwache	dat|pl|fem	NK	9
12	maͤchtig	mächtig	ADJD	mächtig	pos	PD	13
13	seye	sei	VAFIN	sein	sg|3|pres|subj	OC	3
14	.	.	SENT	.	_	--	13

1	daß	daß	KOUS	daß	_	CP	4
2	Gott	Gott	NE	Gott	nom|sg|masc	SB	4
3	getreu	getreu	ADJD	getreu	pos	PD	4
4	seye	sei	VAFIN	sein	sg|3|pres|subj	SB	9
5	/	/	$,	/	_	--	4
6	der	der	PRELS	d	dat|sg|fem	SB	4
7	uns	uns	PPER	wir	dat|pl|*|1	DA	9
8	nicht	nicht	PTKNEG	nicht	_	NG	9
9	lasse	lasse	VVFIN	lassen	sg|3|pres|subj	--	0
10	versucht	versucht	VVPP	versuchen	_	OC	11
11	werden	werden	VAFIN	werden	_	OC	17
12	uͤber	über	APPR	über	_	MO	9
13	unser	unser	PPOSAT	unser	acc|sg|neut	NK	14
14	Vermoͤgen	Vermögen	NN	Vermögen	acc|sg|neut	NK	12
15	/	/	$,	/	_	--	14
16	und	und	KON	und	_	CD	9
17	verschaffe	verschaffe	VVFIN	verschaffen	sg|3|pres|subj	CJ	16
18	/	/	$,	/	_	--	17
19	daß	daß	KOUS	daß	_	CP	30
20	die	die	ART	d	nom|sg|fem	NK	21
21	Versuchung	Versuchung	NN	Versuchung	nom|sg|fem	SB	30
22	so	so	ADV	so	_	MO	24
23	ein	ein	ART	ein	acc|sg|neut	NK	24
24	Ende	Ende	NN	Ende	acc|sg|neut	MO	31
25	gewinne	gewinne	VVFIN	gewinnen	_	NK	24
26	/	/	$,	/	_	--	25
27	daß	daß	KOUS	daß	_	CP	30
28	wir	wir	PPER	wir	nom|pl|*|1	SB	30
29	s	s	PPER	es	_	OA	31
30	moͤgen	mögen	VMFIN	mögen	pl|1|pres|ind	OC	17
31	ertragen	ertragen	VVINF	ertragen	_	OC	30
32	.	.	SENT	.	_	--	31

