

1	Eine	Eine	ART	ein	nom|sg|fem	NK	3
47	begriffen	begriffen	VVPP	begreifen	_	OC	48
48	werden	werden	VAINF	werden	_	OC	49
49	kan	kann	VMFIN	können	sg|3|pres|ind	RC	12
50	.	.	SENT	.	_	--	49

1	Keiner	Keiner	PIS	keiner	nom|sg|masc	SB	5
2	unter	unter	APPR	unter	_	MNR	1
3	allen	allen	PIAT	all	dat|pl|fem	NK	4
4	Philosophen	Philosophen	NN	Philosoph	dat|pl|fem	NK	2
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	die	die	ART	d	nom|sg|fem	NK	7
7	Analyse	Analyse	NN	Analyse	nom|sg|fem	SB	5
8	dieses	dieses	PDAT	dies	gen|sg|masc	NK	9
9	Begrifs	Begriffs	NN	Begriff	gen|sg|masc	AG	7
10	so	so	ADV	so	_	MO	11
11	weit	weit	ADJD	weit	pos	MO	12
12	fortgetrieben	fortgetrieben	VVPP	fortgetrieben	_	OC	5
13	als	als	KON	als	_	CM	14
14	Hume	Hume	NE	Hume	nom|pl|masc	CC	10
15	*	*	$*	*	_	OA	12
16	)	)	$)	)	_	--	15
17	.	.	SENT	.	_	--	16

1	Aber	Aber	ADV	aber	_	JU	9
2	gerade	gerade	ADV	gerade	_	MO	3
3	bey	bei	APPR	bei	_	MO	9
4	dieser	dieser	PDAT	dies	dat|sg|fem	NK	6
5	besten	besten	ADJA	best	dat|sg|fem|sup	NK	6
6	Erhellung	Erhellung	NN	Erhellung	dat|sg|fem	NK	3
7	des	des	ART	d	gen|sg|masc	NK	8
8	Begrifs	Begriffs	NN	Begriff	gen|sg|masc	AG	6
9	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
10	unsre	unsre	PPOSAT	unser	nom|sg|fem	NK	12
11	ganze	ganze	ADJA	ganz	nom|sg|fem|pos	NK	12
12	Vorstellung	Vorstellung	NN	Vorstellung	nom|sg|fem	PD	9
13	von	von	APPR	von	_	PG	12
14	Kraft	Kraft	NN	Kraft	dat|sg|fem	NK	13
15	ein	ein	ART	ein	acc|sg|neut	NK	17
16	gewisses	gewisses	NA	Gewissere	acc|sg|neut|pos	NK	17
17	etwas	etwas	PIS	etwas	acc|sg|neut	PD	9
18	,	,	$,	,	_	--	17
19	das	das	PRELS	d	acc|sg|neut	OA	23
20	wir	wir	PPER	wir	nom|pl|*|1	SB	23
21	weiter	weiter	ADV	weit	_	MO	23
22	nicht	nicht	PTKNEG	nicht	_	NG	23
23	kennen	kennen	VVINF	kennen	_	RC	17
24	,	,	$,	,	_	--	23
25	als	als	KOKOM	als	_	CM	35
26	daß	daß	KOUS	daß	_	CP	35
27	mit	mit	APPR	mit	_	MO	34
28	ihm	ihm	PPER	er	dat|sg|masc|3	NK	27
29	bestaͤndig	beständig	ADJD	beständig	pos	MO	34
30	gewisse	gewisse	ADJA	gewiß	acc|pl|masc|pos	NK	31
31	Erfolge	Erfolge	NN	Erfolg	acc|pl|masc	SB	35
32	und	und	KON	und	_	CD	31
33	Umstaͤnde	Umstände	NN	Umstand	nom|pl|masc	CJ	32
34	verknuͤpfet	verknüpfet	VVPP	verknüpfen	_	PD	35
35	sind	sind	VAFIN	sein	pl|3|pres|ind	RC	17
36	.	.	SENT	.	_	--	35

1	Nun	Nun	ADV	nun	_	MO	2
2	beruhet	beruhet	VVFIN	beruhen	sg|3|pres|ind	--	0
3	auch	auch	ADV	auch	_	MO	5
4	der	der	ART	d	nom|sg|masc	NK	5
5	Grund	Grund	NN	Grund	nom|sg|masc	SB	2
6	aller	aller	PIAT	all	gen|pl|fem	NK	7
7	Eintheilungen	Einteilungen	NN	Einteilung	gen|pl|fem	AG	5
8	der	der	ART	d	gen|pl|fem	NK	9
9	Kraͤfte	Kräfte	NN	Kraft	gen|pl|fem	AG	7
10	auf	auf	APPR	auf	_	OP	2
11	nichts	nichts	PIS	nichts	*|*|neut	NK	10
12	weiter	weiter	ADV	weit	_	MO	11
13	,	,	$,	,	_	--	12
14	als	als	KOKOM	als	_	CM	15
15	auf	auf	APPR	auf	_	CC	11
16	dem	dem	ART	d	dat|sg|masc	NK	17
17	Unterschied	Unterschied	NN	Unterschied	dat|sg|masc	NK	15
18	der	der	ART	d	gen|pl|fem	NK	19
19	Wirkungen	Wirkungen	NN	Wirkung	gen|pl|fem	AG	17
20	,	,	$,	,	_	--	19
21	das	das	PDS	d	nom|sg|neut	SB	22
22	heißt	heißt	VVFIN	heißen	sg|3|pres|ind	MO	25
23	,	,	$,	,	_	--	22
24	der	der	ART	d	nom|sg|masc	NK	25
25	Phaͤnomene	Phänomene	NN	Phänomen	dat|sg|fem	APP	19
26	,	,	$,	,	_	--	25
27	die	die	PRELS	d	nom|pl|masc	SB	32
28	mit	mit	APPR	mit	_	MO	31
29	dem	dem	ART	d	dat|sg|neut	NK	30
30	Etwas	Etwas	PIAT	etwas	dat|sg|neut	NK	28
31	verknuͤpfet	verknüpfet	VVPP	verknüpfen	_	PD	32
32	sind	sind	VAFIN	sein	pl|3|pres|ind	RC	25
33	.	.	SENT	.	_	--	32

1	Nichts	Nichts	PIS	nichts	*|*|neut	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	daher	daher	ADV	daher	_	MO	2
4	gewisser	gewisser	ADJD	gewiß	comp	PD	2
5	,	,	$,	,	_	--	4
6	als	als	KOKOM	als	_	CM	24
7	daß	daß	KOUS	daß	_	CP	24
8	die	die	ART	d	nom|pl|masc	NK	10
9	mehreren	mehreren	ADJA	mehrere	dat|pl|masc	NK	10
10	Seelenkraͤfte	Seelenkräfte	NN	Seelenkraft	nom|pl|fem	SB	24
11	,	,	$,	,	_	--	10
12	die	die	PRELS	d	nom|pl|fem	OA	17
13	man	man	PIS	man	nom|sg|*	SB	18
14	in	in	APPR	in	_	MO	17
15	der	der	ART	d	dat|sg|fem	NK	16
16	Psychologie	Psychologie	NN	Psychologie	dat|sg|fem	NK	14
17	abzuhandeln	abzuhandeln	VVIZU	abhandeln	_	OC	18
18	pflegt	pflegt	VVFIN	pflegen	sg|3|pres|ind	RC	10
19	,	,	$,	,	_	--	18
20	nicht	nicht	PTKNEG	nicht	_	NG	24
21	eigne	eigene	ADJA	eigen	acc|sg|fem|pos	NK	23
22	verschiedne	verschiedene	ADJA	verschieden	acc|pl|fem|pos	NK	23
23	Kraͤfte	Kräfte	NN	Kraft	nom|pl|fem	PD	24
24	sind	sind	VAFIN	sein	pl|3|pres|ind	CC	4
25	,	,	$,	,	_	--	24
26	wenigstens	wenigstens	ADV	wenigstens	_	MO	27
27	reicht	reicht	VVFIN	reichen	sg|3|pres|ind	CJ	2
28	kein	kein	PIAT	kein	nom|sg|masc	NK	29
29	Beweis	Beweis	NN	Beweis	nom|sg|masc	SB	27
30	zu	zu	PTKVZ	zu	_	SVP	27
31	,	,	$,	,	_	--	30
32	durch	durch	APPR	durch	_	MO	39
33	welchen	welchen	PWAT	welch	acc|sg|masc	NK	32
34	diese	diese	PDAT	dies	acc|sg|fem	NK	35
35	Mehrheit	Mehrheit	NN	Mehrheit	nom|sg|fem	SB	39
36	unwidersprechlich	unwidersprechlich	ADJD	unwidersprechlich	pos	MO	37
37	dargethan	dargetan	VVPP	dargetan	_	OC	38
38	werden	werden	VAINF	werden	_	OC	39
39	koͤnte	könnte	VMFIN	können	sg|3|past|subj	MO	27
40	.	.	SENT	.	_	--	39

1	Alle	Alle	PIAT	all	nom|pl|neut	NK	2
2	Kraͤfte	Kräfte	NN	Kraft	nom|pl|fem	AMS	3
3	unsrer	unsrer	PPOSAT	unser	comp	OC	8
4	und	und	KON	und	_	CD	3
5	der	der	ART	d	gen|pl|fem	NK	6
6	Thierseelen	Thierseelen	NN	Thierseelen	gen|pl|fem	CJ	4
7	,	,	$,	,	_	--	6
8	sagt	sagt	VVFIN	sagen	sg|3|pres|ind	--	0
9	Herder	Herder	NE	Herder	nom|sg|*	SB	8
10	,	,	$,	,	_	--	9
11	sind	sind	VAFIN	sein	pl|3|pres|ind	OC	8
12	nichts	nichts	PIS	nichts	*|*|neut	SB	11
13	als	als	KOKOM	als	_	CM	15
14	metaphysische	metaphysische	ADJA	metaphysische	nom|pl|fem|pos	NK	15
15	Abstraktionen	Abstraktionen	NN	Abstraktion	nom|pl|fem	CC	12
16	,	,	$,	,	_	--	15
17	Wirkungen	Wirkungen	NN	Wirkung	nom|pl|fem	CJ	15
18	!	!	SENT	!	_	--	17

1	sie	sie	PPER	Sie	nom|sg|fem|3	SB	2
2	werden	werden	VAFIN	werden	pl|3|pres|ind	--	0
3	abgetheilt	abgeteilt	VVPP	abgeteilt	_	OC	2
4	,	,	$,	,	_	--	3
5	weil	weil	KOUS	weil	_	CP	16
6	sie	sie	PPER	Sie	nom|pl|*|3	SB	16
7	von	von	APPR	von	_	MO	16
8	unserm	unserm	PPOSAT	unser	dat|sg|masc	NK	10
9	schwachen	schwachen	ADJA	schwach	dat|sg|masc|pos	NK	10
10	Geiste	Geiste	NN	Geist	dat|sg|masc	NK	7
11	nicht	nicht	PTKNEG	nicht	_	NG	16
12	auf	auf	APPR	auf	_	MO	14
13	einmal	einmal	ADV	einmal	_	NK	12
14	betrachtet	betrachtet	VVPP	betrachten	_	OC	15
15	werden	werden	VAINF	werden	_	OC	16
16	konten	konnten	VMFIN	können	pl|3|past|ind	MO	3
17	:	:	SENT	:	_	--	16

1	sie	sie	PPER	Sie	nom|pl|*|3	SB	2
2	stehen	stehen	VVFIN	stehen	pl|3|pres|ind	--	0
3	in	in	APPR	in	_	CVC	2
4	Kapiteln	Kapiteln	NN	Kapitel	dat|pl|masc	NK	3
5	,	,	$,	,	_	--	4
6	nicht	nicht	PTKNEG	nicht	_	NG	14
7	weil	weil	KOUS	weil	_	CP	14
8	sie	sie	PPER	Sie	nom|pl|*|3	SB	14
9	so	so	ADV	so	_	MO	10
10	kapitelweise	kapitelweise	VVFIN	kapitelweise	_	MO	14
11	in	in	APPR	in	_	MO	14
12	der	der	ART	d	dat|sg|fem	NK	13
13	Natur	Natur	NN	Natur	dat|sg|fem	NK	11
14	wuͤrkten	wirkten	VVFIN	wirken	pl|3|past|ind	CJ	2
15	,	,	$,	,	_	--	14
16	sondern	sondern	KON	sondern	_	CD	14
17	ein	ein	ART	ein	nom|sg|masc	NK	18
18	Lehrling	Lehrling	NN	Lehrling	nom|sg|masc	SB	25
19	sie	sie	PPER	Sie	acc|pl|masc|3	OA	25
20	sich	sich	PRF	er|es|sie	dat|sg|3	OA	25
21	vielleicht	vielleicht	ADV	vielleicht	_	MO	25
22	so	so	ADV	so	_	MO	25
23	am	am	PTKA	am	_	PM	24
24	besten	besten	ADJD	gut	sup	MO	25
25	entwickelt	entwickelt	VVPP	entwickeln	_	CJ	16
26	.	.	SENT	.	_	--	25

1	Daß	Dass	KOUS	Dass	_	CP	3
2	wir	wir	PPER	wir	nom|pl|*|1	SB	3
3	gewisse	gewisse	ADJD	gewiß	pl|1|pres|ind	--	0
4	ihrer	ihrer	PPOSAT	ihr	gen|pl|fem	NK	5
5	Verrichtungen	Verrichtungen	NN	Verrichtung	gen|pl|fem	OA	9
6	unter	unter	APPR	unter	_	MO	9
7	gewisse	gewisse	ADJA	gewiß	acc|pl|neut|pos	NK	8
8	Hauptnamen	Hauptnamen	NN	Hauptnamen	acc|pl|neut	NK	6
9	gebracht	gebracht	VVPP	bringen	_	OC	10
10	haben	haben	VAFIN	haben	_	OC	3
11	,	,	$,	,	_	--	10
12	z.	z.	APPRART	zum	dat|sg|masc	MO	21
13	E.	E.	PPOSAT	euer	dat|sg|masc|pos	NK	14
14	Wiz	Witz	NN	Witz	dat|sg|masc	NK	12
15	,	,	$,	,	_	--	14
16	Scharfsin	Scharfsinn	NN	Scharfsinn	dat|sg|masc	CJ	14
17	,	,	$,	,	_	--	16
18	Phantasie	Phantasie	NN	Phantasie	dat|sg|fem	CJ	16
19	,	,	$,	,	_	--	18
20	Vernunft	Vernunft	NN	Vernunft	nom|sg|fem	CJ	18
21	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	3
22	nicht	nicht	PTKNEG	nicht	_	NG	21
23	,	,	$,	,	_	--	22
24	als	als	KOKOM	als	_	CM	33
25	wenn	wenn	KOUS	wenn	_	CP	33
26	je	je	ADV	je	_	MO	33
27	eine	eine	ART	ein	acc|sg|fem	NK	29
28	einzige	einzige	ADJA	einzig	nom|sg|fem|pos	NK	29
29	Handlung	Handlung	NN	Handlung	nom|sg|fem	SB	33
30	des	des	ART	d	gen|sg|masc	NK	31
31	Geistes	Geistes	NN	Geist	gen|sg|masc	AG	29
32	moͤglich	möglich	ADJD	möglich	pos	PD	33
33	waͤre	wäre	VAFIN	sein	sg|3|past|subj	MO	21
34	,	,	$,	,	_	--	33
35	wo	wo	PWAVREL	wo	_	MO	42
36	der	der	ART	d	nom|sg|masc	NK	37
37	Wiz	Witz	NN	Witz	nom|sg|masc	SB	42
38	oder	oder	KON	oder	_	CD	37
39	die	die	ART	d	nom|sg|fem	NK	40
40	Vernunft	Vernunft	NN	Vernunft	nom|sg|fem	CJ	38
41	allein	allein	ADV	allein	_	MO	42
42	wirkt	wirkt	VVFIN	wirken	sg|3|pres|ind	RC	29
43	:	:	SENT	:	_	--	42

1	sondern	sondern	KON	sondern	_	JU	13
2	nur	nur	ADV	nur	_	MO	13
3	weil	weil	KOUS	weil	_	CP	13
4	wir	wir	PPER	wir	nom|pl|*|1	SB	13
5	in	in	APPR	in	_	MO	13
6	dieser	dieser	PDAT	dies	dat|sg|fem	NK	7
7	Handlung	Handlung	NN	Handlung	dat|sg|fem	NK	5
8	am	am	PTKA	am	_	PM	9
9	meisten	meisten	PIS	viel	*|*|*	OA	13
10	von	von	APPR	von	_	PG	9
11	der	der	ART	d	dat|sg|fem	NK	12
12	Abstraktion	Abstraktion	NN	Abstraktion	dat|sg|fem	NK	10
13	entdecken	entdecken	VVINF	entdecken	_	--	0
14	,	,	$,	,	_	--	13
15	die	die	PRELS	d	acc|pl|*	OA	20
16	wir	wir	PPER	wir	nom|pl|*|1	SB	20
17	Wiz	Witz	NN	Witz	pl|1|pres|ind	OA	20
18	oder	oder	KON	oder	_	CD	17
19	Venunft	Venunft	NN	Venunft	acc|sg|fem	CJ	18
20	nennen	nennen	VVINF	nennen	_	RC	12
21	,	,	$,	,	_	--	20
22	z.	z.	APPRART	zum	dat|sg|masc	MO	24
23	E.	E.	PPOSAT	euer	nom|sg|*	NK	22
24	Vergleichung	Vergleichung	NN	Vergleichung	acc|sg|fem	PAR	17
25	oder	oder	KON	oder	_	CD	24
26	Deutlichmachung	Deutlichmachung	NN	Deutlichmachung	acc|sg|fem	CJ	25
27	der	der	ART	d	gen|pl|fem	NK	28
28	Ideen	Ideen	NN	Idee	gen|pl|fem	AG	24
29	:	:	SENT	:	_	--	28

1	uͤberall	überall	ADV	überall	_	MO	3
2	aber	aber	ADV	aber	_	MO	3
3	wirkt	wirkt	VVFIN	wirken	sg|3|pres|ind	--	0
4	die	die	ART	d	nom|sg|fem	NK	7
5	ganze	ganze	ADJA	ganz	nom|sg|fem|pos	NK	7
6	ungetheilte	ungeteilte	ADJA	ungeteilt	acc|sg|fem|pos	NK	7
7	Seele	Seele	NN	Seele	acc|sg|fem	SB	3
8	*	*	$*	*	_	--	0
9	)	)	$)	)	_	--	8
10	.	.	SENT	.	_	--	9

1	Man	Man	PIS	man	nom|sg|*	SB	2
2	kan	kann	VMFIN	können	sg|3|pres|ind	--	0
3	indessen	indessen	ADV	indessen	_	MO	2
4	diese	diese	PDAT	dies	acc|pl|fem	NK	5
5	Eintheilungen	Einteilungen	NN	Einteilung	acc|pl|fem	OA	7
6	immer	immer	ADV	immer	_	MO	7
7	beybehalten	beibehalten	VVFIN	beibehalten	_	OC	2
8	,	,	$,	,	_	--	7
9	wenn	wenn	KOUS	wenn	_	CP	12
10	man	man	PIS	man	nom|sg|*	SB	12
11	nur	nur	ADV	nur	_	MO	12
12	weis	weis	VVFIN	wissen	_	MO	7
13	,	,	$,	,	_	--	12
14	daß	daß	KOUS	daß	_	CP	20
15	sie	sie	PPER	Sie	nom|pl|masc|3	SB	20
16	nicht	nicht	PTKNEG	nicht	_	NG	19
17	so	so	ADV	so	_	MO	18
18	fest	fest	ADJD	fest	pos	MO	19
19	gegruͤndet	gegründet	VVPP	gründen	_	PD	20
20	sind	sind	VAFIN	sein	pl|3|pres|ind	OC	7
21	,	,	$,	,	_	--	20
22	als	als	KOUS	als	_	CP	26
23	man	man	PIS	man	nom|sg|*	SB	26
24	sich	sich	PRF	er|es|sie	acc|sg|3	OA	26
25	gewoͤhnlich	gewöhnlich	ADJD	gewöhnlich	pos	MO	26
26	beredet	beredet	VVFIN	bereden	sg|3|pres|ind	CC	17
27	.	.	SENT	.	_	--	26

1	Nimt	Nimmt	VVFIN	nehmen	sg|3|pres|ind	--	0
2	man	man	PIS	man	nom|sg|*	SB	1
3	eine	eine	ART	ein	acc|sg|fem	NK	5
4	wirkliche	wirkliche	ADJA	wirklich	acc|sg|fem|pos	NK	5
5	Verschiedenheit	Verschiedenheit	NN	Verschiedenheit	acc|sg|fem	OA	1
6	der	der	ART	d	gen|pl|fem	NK	7
7	Seelenkraͤfte	Seelenkräfte	NN	Seelenkraft	gen|pl|fem	AG	5
8	an	an	PTKVZ	an	_	SVP	1
9	:	:	SENT	:	_	--	8

1	so	so	ADV	so	_	MO	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	man	man	PIS	man	nom|sg|*	SB	2
4	immer	immer	ADV	immer	_	MO	2
5	in	in	APPR	in	_	MO	2
6	Gefahr	Gefahr	NN	Gefahr	dat|sg|fem	NK	5
7	,	,	$,	,	_	--	6
8	sie	sie	PPER	Sie	nom|pl|*|3	OA	11
9	nicht	nicht	PTKNEG	nicht	_	NG	10
10	alle	alle	PIAT	all	nom|pl|*	SB	11
11	aufgezaͤhlt	aufgezählt	VVPP	aufzählen	_	OC	13
12	zu	zu	PTKZU	zu	_	PM	13
13	haben	haben	VAINF	haben	_	OC	6
14	.	.	SENT	.	_	--	13

1	Offenbar	Offenbar	ADV	offenbar	pos	MO	2
2	giebt	gibt	VVFIN	geben	sg|3|pres|ind	--	0
3	es	es	PPER	es	nom|sg|neut|3	EP	2
4	Seelenorganen	Seelenorganen	NN	Seelenorganen	acc|pl|masc	OA	2
5	,	,	$,	,	_	--	4
6	oder	oder	KON	oder	_	CD	4
7	Organisationen	Organisationen	NN	Organisation	nom|pl|fem	CJ	6
8	derselben	derselben	PDS	derselbe	acc|pl|*|pos	MNR	4
9	,	,	$,	,	_	--	8
10	die	die	PRELS	d	nom|pl|*	OA	13
11	wir	wir	PPER	wir	nom|pl|*|1	SB	13
12	nicht	nicht	PTKNEG	nicht	_	NG	13
13	kennen	kennen	VVINF	kennen	pl|1|pres|ind	RC	8
14	.	.	SENT	.	_	--	13

1	Wer	Wer	PWS	wer	nom|sg|masc	SB	15
2	weis	weis	VVFIN	wissen	_	MO	15
3	,	,	$,	,	_	--	2
4	ob	ob	KOUS	ob	_	CP	6
5	nicht	nicht	PTKNEG	nicht	_	NG	6
6	in	in	APPR	in	_	MO	15
7	diesem	diesem	PDS	dies	dat|sg|masc	NK	10
8	oder	oder	KON	oder	_	CD	7
9	jenem	jenem	PDS	jen	dat|sg|masc	CJ	8
10	Winkel	Winkel	NN	Winkel	dat|sg|masc	NK	6
11	des	des	ART	d	gen|sg|masc	NK	12
12	Gehirns	Gehirns	NN	Gehirns	gen|sg|neut	AG	10
13	eine	eine	ART	ein	acc|sg|fem	NK	14
14	Seelenkraft	Seelenkraft	NN	Seelenkraft	acc|sg|fem	SB	15
15	liegt	liegt	VVFIN	liegen	sg|3|pres|ind	SB	22
16	,	,	$,	,	_	--	15
17	deren	deren	PRELAT	d	gen|pl|fem	AG	18
18	Wirkung	Wirkung	NN	Wirkung	acc|sg|fem	SB	22
19	nicht	nicht	PTKNEG	nicht	_	NG	22
20	kenbar	kennbar	ADJD	kennbar	pos	PD	22
21	genug	genug	ADV	genug	_	MO	20
22	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
23	?	?	SENT	?	_	--	22

1	Wer	Wer	PWS	wer	nom|sg|masc	SB	10
2	weis	weis	VVFIN	wissen	pos	PD	10
3	,	,	$,	,	_	--	2
4	ob	ob	KOUS	ob	_	CP	10
5	es	es	PPER	es	nom|sg|neut|3	EP	10
6	nicht	nicht	PTKNEG	nicht	_	NG	10
7	Fibern	Fibern	NN	Fibern	dat|pl|masc	OA	10
8	im	im	APPRART	im	dat|sg|neut	MNR	7
9	Gehirn	Gehirn	NN	Gehirn	dat|sg|neut	NK	8
10	giebt	gibt	VVFIN	geben	sg|3|pres|ind	--	0
11	,	,	$,	,	_	--	10
12	die	die	PRELS	d	nom|pl|fem	SB	21
13	nur	nur	ADV	nur	_	MO	14
14	in	in	APPR	in	_	MO	21
15	den	den	ART	d	dat|pl|fem	NK	17
16	wenigsten	wenigsten	ADV	wenig	dat|pl|fem|sup	NK	17
17	Koͤpfen	Köpfen	NN	Kopf	dat|pl|masc	NK	14
18	die	die	ART	d	acc|sg|fem	NK	20
19	gluͤkliche	glückliche	ADJA	glücklich	acc|sg|fem|pos	NK	20
20	Lage	Lage	NN	Lage	acc|sg|fem	OA	21
21	haben	haben	VAFIN	haben	_	RC	7
22	,	,	$,	,	_	--	21
23	wirken	wirken	VVINF	wirken	_	OC	25
24	zu	zu	PTKZU	zu	_	PM	25
25	koͤnnen	können	VVINF	können	_	RE	5
26	?	?	SENT	?	_	--	25

1	Wer	Wer	PWS	wer	nom|sg|masc	SB	18
2	weis	weis	VVFIN	wissen	_	MO	18
3	,	,	$,	,	_	--	2
4	ob	ob	KOUS	ob	_	CP	18
5	wir	wir	PPER	wir	nom|pl|*|1	SB	18
6	nicht	nicht	PTKNEG	nicht	_	NG	18
7	Organen	Organen	NN	Organ	dat|pl|neut	OA	8
8	haben	haben	VAFIN	haben	pl|1|pres|ind	CJ	18
9	,	,	$,	,	_	--	8
10	die	die	PRELS	d	nom|pl|fem	SB	18
11	nur	nur	ADV	nur	_	MO	12
12	in	in	APPR	in	_	MO	18
13	ganz	ganz	ADV	ganz	_	MO	14
14	außerordentlichen	außerordentlichen	ADJA	außerordentlich	dat|pl|masc|pos	NK	15
15	Faͤllen	Fällen	NN	Fall	dat|pl|masc	NK	12
16	bewegt	bewegt	VVPP	bewegen	_	OC	17
17	werden	werden	VAINF	werden	_	OC	18
18	koͤnnen	können	VMFIN	können	pl|3|pres|ind	--	0
19	,	,	$,	,	_	--	18
20	in	in	APPR	in	_	MO	27
21	die	die	PRELS	d	acc|sg|fem	NK	20
22	der	der	ART	d	nom|sg|masc	NK	24
23	groͤste	größte	ADJA	groß	nom|sg|masc|sup	NK	24
24	Theil	Teil	NN	Teil	nom|sg|masc	SB	32
25	der	der	ART	d	gen|pl|masc	NK	26
26	Menschen	Menschen	NN	Mensch	gen|pl|masc	AG	24
27	versezt	versetzt	VVPP	versetzen	_	OC	29
28	zu	zu	PTKZU	zu	_	PM	29
29	werden	werden	VAINF	werden	_	OC	32
30	keine	keine	PIAT	kein	acc|sg|fem	NK	31
31	Gelegenheit	Gelegenheit	NN	Gelegenheit	acc|sg|fem	OA	32
32	hat	hat	VAFIN	haben	sg|3|pres|ind	MO	18
33	?	?	SENT	?	_	--	32

1	Gewiß	Gewiß	ADJD	Gewiß	_	MO	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	es	es	PPER	es	nom|sg|neut|3	SB	2
4	,	,	$,	,	_	--	3
5	daß	daß	KOUS	daß	_	CP	17
6	Leibniz	Leibniz	NE	Leibniz	nom|sg|neut	SB	17
7	die	die	ART	d	acc|pl|fem	NK	9
8	bekanten	bekannten	ADJA	bekannt	acc|pl|fem|pos	NK	9
9	Seelenkraͤfte	Seelenkräfte	NN	Seelenkraft	acc|pl|fem	OA	17
10	in	in	APPR	in	_	MO	17
11	einem	einem	ART	ein	dat|sg|masc	NK	14
12	ganz	ganz	ADV	ganz	_	MO	13
13	ungewoͤhnlichen	ungewöhnlichen	ADJA	ungewöhnlich	dat|sg|neut|pos	NK	14
14	Grade	Grade	NN	Grad	dat|sg|neut	NK	10
15	der	der	ART	d	gen|sg|fem	NK	16
16	Vollkommenheit	Vollkommenheit	NN	Vollkommenheit	gen|sg|fem	AG	14
17	besaß	besaß	VVFIN	besitzen	sg|3|past|ind	RE	3
18	.	.	SENT	.	_	--	17

1	Ob	Ob	KOUS	ob	_	CP	14
2	er	er	PPER	er	nom|sg|masc|3	SB	14
3	aber	aber	ADV	aber	_	MO	14
4	nicht	nicht	PTKNEG	nicht	_	NG	14
5	noch	noch	ADV	noch	_	MO	8
6	mehrere	mehrere	PIAT	mehrere	acc|pl|*	NK	7
7	Seelenkraͤfte	Seelenkräfte	NN	Seelenkraft	acc|pl|fem	OA	8
8	gehabt	gehabt	VAPP	haben	_	CJ	16
9	,	,	$,	,	_	--	8
10	als	als	KOKOM	als	_	MO	13
11	unsre	unsre	PPOSAT	unser	acc|pl|fem|pos	NK	12
12	Sprachen	Sprachen	NN	Sprache	acc|pl|fem	NK	10
13	bezeichnen	bezeichnen	VVINF	bezeichnen	_	OC	14
14	koͤnnen	können	VMINF	können	pl|3|pres|ind	SB	16
15	,	,	$,	,	_	--	14
16	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	--	0
17	nur	nur	ADV	nur	_	MO	19
18	ein	ein	ART	ein	nom|sg|masc	NK	19
19	Man	Man	PIS	man	nom|sg|*	SB	16
20	,	,	$,	,	_	--	19
21	auf	auf	APPR	auf	_	MO	26
22	welchem	welchem	PRELAT	welch	dat|sg|masc	NK	23
23	Leibnizens	Leibnitzens	NN	Leibnitzens	gen|sg|neut	NK	21
24	Geist	Geist	NN	Geist	_	MO	25
25	zweyfaͤltig	zweyfältig	ADJD	zweyfältig	pos	MO	26
26	ruhet	ruhet	VVFIN	ruhen	sg|3|pres|ind	RC	19
27	,	,	$,	,	_	--	26
28	bey	bei	APPR	bei	_	MO	34
29	der	der	ART	d	dat|sg|fem	NK	30
30	Lektuͤre	Lektüre	NN	Lektüre	dat|sg|fem	NK	28
31	der	der	ART	d	gen|sg|fem	NK	33
32	Leibnizischen	Leibnizischen	NN	Leibnizischen	gen|sg|fem|pos	NK	33
33	Werke	Werke	NN	Werk	gen|sg|fem	AG	30
34	beurtheilen	beurteilen	VVINF	beurteilen	_	OC	35
35	koͤnnen	können	VMFIN	können	_	OC	16
36	.	.	SENT	.	_	--	35

1	Jedes	Jedes	PIAT	jed	nom|sg|neut	NK	2
2	Genie	Genie	NN	Genie	nom|sg|fem	SB	3
3	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
4	daher	daher	ADV	daher	_	MO	3
5	die	die	ART	d	acc|sg|fem	NK	6
6	Verbindlichkeit	Verbindlichkeit	NN	Verbindlichkeit	acc|sg|fem	OA	3
7	auf	auf	APPR	auf	_	MO	3
8	sich	sich	PRF	er|es|sie	acc|pl|3	NK	7
9	,	,	$,	,	_	--	8
10	mit	mit	APPR	mit	_	MO	26
11	der	der	ART	d	dat|sg|fem	NK	13
12	groͤsten	größten	ADJA	groß	dat|sg|fem|sup	NK	13
13	Aufmerksamkeit	Aufmerksamkeit	NN	Aufmerksamkeit	dat|sg|fem	NK	10
14	auf	auf	APPR	auf	_	MNR	13
15	sein	sein	PPOSAT	sein	acc|sg|neut	NK	16
16	Innersten	Innersten	NN	Innersten	acc|sg|neut	NK	14
17	,	,	$,	,	_	--	16
18	auf	auf	APPR	auf	_	MO	26
19	die	die	ART	d	acc|pl|fem	NK	21
20	verschiedenen	verschiedenen	ADJA	verschieden	acc|pl|fem|pos	NK	21
