

1	Was	Was	PWS	was	nom|sg|neut	SB	2
12	meines	meines	PPOSAT	mein	gen|sg|masc	NK	13
13	Braͤutigams	Bräutigams	NE	Bräutigam	gen|sg|masc	AG	11
14	zu	zu	PTKZU	zu	_	PM	15
15	kennen	kennen	VVINF	kennen	_	OC	7
16	?	?	SENT	?	_	--	15

1	Wenn	Wenn	KOUS	wenn	_	CP	4
2	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	4
3	recht	recht	ADJD	recht	acc|sg|neut	OA	4
4	haben	haben	VAFIN	haben	_	MO	7
5	,	,	$,	,	_	--	4
6	warum	warum	PWAV	warum	_	MO	7
7	werfen	werfen	VVFIN	werfen	pl|3|pres|ind	--	0
8	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	7
9	ihm	ihm	PPER	er	dat|sg|masc|3	DA	7
10	seine	seine	PPOSAT	sein	acc|sg|fem	NK	11
11	Untreue	Untreue	NN	Untreue	acc|sg|fem	OA	7
12	abwesend	abwesend	ADJD	abwesend	pos	MO	7
13	vor	vor	PTKVZ	vor	_	SVP	7
14	?	?	SENT	?	_	--	13

1	Rufen	Rufen	VVFIN	rufen	pl|3|pres|ind	--	0
2	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	1
3	ihn	ihn	PPER	er	acc|sg|masc|3	OA	1
4	hieher	hieher	ADV	hierher	_	SVP	1
5	.	.	SENT	.	_	--	4

1	Alsdann	Alsdann	ADV	alsdann	_	MO	2
2	sagen	sagen	VVFIN	sagen	pl|3|pres|ind	--	0
3	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	2
4	mir	mir	PPER	ich	dat|sg|*|1	DA	2
5	seine	seine	PPOSAT	sein	acc|pl|fem	NK	6
6	Verbrechen	Verbrechen	NN	Verbrechen	acc|pl|neut	SB	2
7	.	.	SENT	.	_	--	6

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	edler	edler	ADJA	edel	comp	MO	4
4	gesinnet	gesinnt	ADJD	gesinnet	pos	PD	2
5	,	,	$,	,	_	--	4
6	als	als	KOUS	als	_	CM	7
7	wir	wir	PPER	wir	nom|pl|*|1	CC	3
8	alle	alle	PIS	all	nom|pl|*	NK	7
9	.	.	SENT	.	_	--	8

1	Und	Und	KON	und	_	JU	3
2	ich	ich	PPER	ich	nom|sg|*|1	SB	3
3	will	will	VMFIN	wollen	sg|1|pres|ind	--	0
4	ihn	ihn	PPER	er	acc|sg|masc|3	OA	6
5	nun	nun	ADV	nun	_	MO	3
6	lieben	lieben	VVINF	lieben	_	OC	3
7	.	.	SENT	.	_	--	6

1	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	2
2	haben	haben	VAFIN	haben	pl|3|pres|ind	--	0
3	recht	recht	ADJD	recht	acc|sg|neut	OA	2
4	.	.	SENT	.	_	--	3

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	will	will	VMFIN	wollen	sg|1|pres|ind	--	0
3	ihn	ihn	PPER	er	acc|sg|masc|3	OA	5
4	selbst	selbst	PRF	selbst	_	MO	5
5	suchen	suchen	VVINF	suchen	_	OC	2
6	.	.	SENT	.	_	--	5

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	geht	geht	VVFIN	gehen	sg|3|pres|ind	--	0
3	?	?	SENT	?	_	--	2

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	untersteht	untersteht	VVFIN	unterstehen	sg|3|pres|ind	--	0
3	sich	sich	PRF	er|es|sie	acc|sg|3	OA	2
4	,	,	$,	,	_	--	3
5	ihn	ihn	PPER	er	acc|sg|masc|3	OA	7
6	zu	zu	PTKZU	zu	_	PM	7
7	rufen	rufen	VVINF	rufen	_	OC	2
8	?	?	SENT	?	_	--	7

1	Nun	Nun	ADV	nun	_	MO	2
2	faͤngt	fängt	VVFIN	fangen	sg|3|pres|ind	--	0
3	mein	mein	PPOSAT	mein	nom|sg|neut	NK	4
4	Herz	Herz	NN	Herz	nom|sg|neut	SB	2
5	an	an	PTKVZ	an	_	SVP	2
6	zu	zu	PTKZU	zu	_	PM	7
7	zittern	zittern	VVINF	zittern	_	OC	2
8	.	.	SENT	.	_	--	7

1	Meine	Meine	PPOSAT	mein	nom|sg|fem	NK	2
2	Schwester	Schwester	NN	Schwester	nom|sg|fem	SB	4
3	,	,	$,	,	_	--	2
4	bist	bist	VAFIN	sein	sg|2|pres|ind	--	0
5	du	du	PPER	du	nom|sg|*|2	SB	4
6	auch	auch	ADV	auch	_	MO	4
7	da	da	ADV	da	_	MO	4
8	?	?	SENT	?	_	--	7

1	Hast	Hast	VAFIN	Hast	sg|2|pres|ind	--	0
2	du	du	PPER	du	nom|sg|*|2	SB	1
3	mich	mich	PPER	ich	acc|sg|*|1	OA	5
4	noch	noch	ADV	noch	_	MO	5
5	lieb	lieb	ADJD	lieb	sg|3|past|ind	OC	1
6	?	?	SENT	?	_	--	5

1	Willst	Willst	VMFIN	wollen	sg|2|pres|ind	--	0
2	du	du	PPER	du	nom|sg|*|2	SB	1
3	mir	mir	PPER	ich	dat|sg|*|1	DA	1
4	die	die	ART	d	acc|sg|fem	NK	6
5	traurigste	traurigste	ADJA	traurigste	acc|sg|fem|sup	NK	6
6	Nachricht	Nachricht	NN	Nachricht	acc|sg|fem	OA	7
7	bringen	bringen	VVINF	bringen	_	OC	1
8	:	:	SENT	:	_	--	7

1	O	O	ITJ	O	_	NK	2
2	nein	nein	PTKANT	nein	_	--	0
3	!	!	SENT	!	_	--	2

1	Warum	Warum	PWAV	warum	_	MO	2
2	schweigst	schweigst	ADJD	schweigst	sg|2|pres|ind	--	0
3	du	du	PPER	du	nom|sg|*|2	SB	2
4	?	?	SENT	?	_	--	3

1	Warum	Warum	PWAV	warum	_	MO	2
2	koͤmmt	kömmt	VVFIN	kommen	sg|3|pres|ind	--	0
3	er	er	PPER	er	nom|sg|masc|3	SB	2
4	nicht	nicht	PTKNEG	nicht	_	NG	2
5	selbst	selbst	ADV	selbst	_	MO	2
6	?	?	SENT	?	_	--	5

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	bitte	bitte	VVFIN	bitten	sg|1|pres|ind	--	0
3	dich	dich	PPER	du	acc|sg|masc|2	OA	2
4	,	,	$,	,	_	--	3
5	hoͤre	höre	VVFIN	hören	sg|3|pres|subj	CJ	2
6	auf	auf	PTKVZ	auf	_	SVP	5
7	,	,	$,	,	_	--	6
8	einen	einen	ART	ein	acc|sg|masc	NK	9
9	Menschen	Menschen	NN	Mensch	acc|sg|masc	OA	11
10	zu	zu	PTKZU	zu	_	PM	11
11	lieben	lieben	VVINF	lieben	_	OC	5
12	,	,	$,	,	_	--	11
13	der	der	PRELS	d	nom|sg|masc	OG	11
14	.	.	SENT	.	_	--	11
15	.	.	SENT	.	_	UC	14
16	.	.	SENT	.	_	UC	15

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
3	schuldig	schuldig	ADJD	schuldig	pos	PD	4
4	seyn	sein	VAINF	sein	_	OC	2
5	;	;	SENT	;	_	--	4

1	aber	aber	ADV	aber	_	MO	2
2	muß	muß	VMFIN	müssen	sg|3|pres|ind	--	0
3	er	er	PPER	er	nom|sg|masc|3	SB	2
4	gleich	gleich	ADV	gleich	_	MO	7
5	meiner	meiner	PPOSAT	mein	dat|sg|fem	NK	6
6	Liebe	Liebe	NN	Liebe	dat|sg|fem	DA	7
7	unwuͤrdig	unwürdig	ADJD	unwürdig	pos	PD	8
8	seyn	sein	VAINF	sein	_	OC	2
9	?	?	SENT	?	_	--	8

1	Nein	Nein	PTKANT	nein	_	DM	5
2	,	,	$,	,	_	--	1
3	meine	meine	PPOSAT	mein	acc|sg|fem	NK	5
4	liebe	liebe	ADJA	lieb	nom|pl|masc|pos	NK	5
5	Schwester	Schwester	NN	Schwester	nom|pl|neut	--	0
6	.	.	SENT	.	_	--	5

1	Ach	Ach	ITJ	ach	_	NK	2
2	nein	nein	PTKANT	nein	_	DM	5
3	,	,	$,	,	_	--	2
4	er	er	PPER	er	nom|sg|masc|3	SB	5
5	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
6	gewiß	gewiß	ADJD	gewiß	_	MO	8
7	zu	zu	PTKZU	zu	_	PM	8
8	entschuldigen	entschuldigen	VVINF	entschuldigen	_	OC	5
9	.	.	SENT	.	_	--	8

1	Willst	Willst	VMFIN	wollen	sg|3|pres|ind	--	0
2	du	du	PPER	du	nom|sg|*|2	SB	1
3	ihn	ihn	PPER	er	acc|sg|masc|3	OA	5
4	nicht	nicht	PTKNEG	nicht	_	NG	1
5	verteidigen	verteidigen	VVINF	verteidigen	_	OC	1
6	?	?	SENT	?	_	--	5

1	Vergißt	Vergißt	VVFIN	Vergißt	sg|2|pres|ind	--	0
2	du	du	PPER	du	nom|sg|*|2	SB	1
3	schon	schon	ADV	schon	_	MO	1
4	,	,	$,	,	_	--	3
5	was	was	PWREL	was	acc|sg|neut	OA	11
6	er	er	PPER	er	nom|sg|masc|3	SB	12
7	heute	heute	ADV	heute	_	MO	11
8	zu	zu	APPR	zu	_	OP	11
9	deiner	deiner	PPOSAT	dein	dat|sg|fem	NK	10
10	Ruhe	Ruhe	NN	Ruhe	dat|sg|fem	NK	8
11	beygetragen	beigetragen	VVPP	beitragen	_	OC	12
12	hat	hat	VAFIN	haben	sg|3|pres|ind	OC	1
13	?	?	SENT	?	_	--	12

1	Warum	Warum	PWAV	warum	_	MO	2
2	sollte	sollte	VMFIN	sollen	sg|3|past|ind	--	0
3	er	er	PPER	er	nom|sg|masc|3	SB	2
4	mir	mir	PPER	ich	dat|sg|*|1	DA	5
5	untreu	untreu	ADJA	untreu	pos	PD	6
6	seyn	sein	VAINF	sein	_	OC	2
7	,	,	$,	,	_	--	6
8	da	da	KOUS	da	_	CP	11
9	ich	ich	PPER	ich	nom|sg|*|1	SB	11
10	Vermoͤgen	Vermögen	NN	Vermögen	dat|pl|neut	OA	11
11	habe	habe	VAFIN	haben	sg|3|pres|subj	MO	2
12	?	?	SENT	?	_	--	11

1	Warum	Warum	PWAV	warum	_	MO	2
2	ward	wurde	VAFIN	werden	sg|3|past|ind	--	0
3	ers	er	PPER	er	nom|sg|masc|3	SB	2
4	nicht	nicht	PTKNEG	nicht	_	NG	2
5	,	,	$,	,	_	--	4
6	da	da	KOUS	da	_	CP	10
7	ich	ich	PPER	ich	nom|sg|*|1	SB	10
8	noch	noch	ADV	noch	_	MO	10
9	keines	keines	PIS	kein	acc|sg|neut	OA	10
10	hatte	hatte	VAFIN	haben	sg|3|past|ind	MO	2
11	?	?	SENT	?	_	--	10

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	ward	wurde	VAFIN	werden	sg|3|past|ind	--	0
3	es	es	PPER	es	nom|sg|neut|3	SB	2
4	zu	zu	APPR	zu	_	MO	2
5	der	der	ART	d	dat|sg|fem	NK	6
6	Zeit	Zeit	NN	Zeit	dat|sg|fem	NK	4
7	,	,	$,	,	_	--	6
8	da	da	KOUS	da	_	CP	21
9	er	er	PPER	er	nom|sg|masc|3	SB	21
10	in	in	APPR	in	_	MO	21
11	den	den	ART	d	dat|pl|masc	NK	12
12	Gedanken	Gedanken	NN	Gedanke	dat|pl|masc	NK	10
13	stund	Stunt	VVFIN	stehen	nom|sg|*	NK	12
14	,	,	$,	,	_	--	13
15	daß	daß	KOUS	daß	_	CP	21
16	ich	ich	PPER	ich	nom|sg|*|1	SB	21
17	die	die	ART	d	acc|sg|fem	NK	18
18	Erbinn	Erbin	NN	Erbin	acc|sg|fem	PD	21
19	des	des	ART	d	gen|sg|neut	NK	20
20	Testaments	Testaments	NN	Testament	gen|sg|neut	AG	18
21	waͤre	wäre	VAFIN	sein	sg|3|past|subj	RE	3
22	.	.	SENT	.	_	--	21

1	Ach	Ach	ITJ	ach	_	DM	8
2	,	,	$,	,	_	--	1
3	liebe	liebe	ADJA	lieb	nom|pl|masc|pos	--	0
4	Schwester	Schwester	NN	Schwester	nom|pl|masc	SB	3
5	,	,	$,	,	_	--	4
6	wie	wie	KOKOM	wie	_	MO	7
7	gluͤcklich	glücklich	ADJD	glücklich	pos	PD	10
8	wollte	wollte	VMFIN	wollen	sg|1|past|ind	CJ	3
9	ich	ich	PPER	ich	nom|sg|*|1	SB	8
10	seyn	sein	VAFIN	sein	_	OC	8
11	,	,	$,	,	_	--	10
12	wenn	wenn	KOUS	wenn	_	CP	16
13	ich	ich	PPER	ich	nom|sg|*|1	SB	16
14	dich	dich	PPER	du	acc|sg|1	OA	16
15	nicht	nicht	PTKNEG	nicht	_	NG	8
16	hintergangen	hintergangen	ADJD	hintergangen	pl|3|past|ind	MO	3
17	saͤhe	sähe	VVFIN	sehen	pos	MO	16
18	!	!	SENT	!	_	--	17

1	So	So	ADV	so	_	MO	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	es	es	PPER	es	nom|sg|neut|3	SB	2
4	gewiß	gewiß	ADJD	gewiß	_	MO	2
5	?	?	SENT	?	_	--	4

1	Nein	Nein	PTKANT	nein	_	--	0
2	!	!	SENT	!	_	--	1

1	sage	sage	VVFIN	sagen	sg|1|pres|ind	--	0
2	ich	ich	PPER	ich	nom|sg|*|1	SB	1
3	.	.	SENT	.	_	--	2

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	habe	habe	VAFIN	haben	sg|1|pres|ind	--	0
3	lange	lange	ADV	lange	_	MO	6
4	mit	mit	APPR	mit	_	OP	6
5	mir	mir	PPER	ich	dat|sg|*|1	NK	4
6	gestritten	gestritten	VVPP	streiten	_	OC	2
7	.	.	SENT	.	_	--	6

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	habe	habe	VAFIN	haben	sg|1|pres|ind	--	0
3	ihn	ihn	PPER	er	acc|sg|masc|3	OA	19
4	in	in	APPR	in	_	MO	19
5	meinem	meinem	PPOSAT	mein	dat|sg|neut	NK	6
6	Herzen	Herzen	NN	Herz	dat|sg|neut	NK	4
7	,	,	$,	,	_	--	6
8	vor	vor	APPR	vor	_	CJ	4
9	meinem	meinem	PPOSAT	mein	dat|sg|masc	NK	10
10	Braͤutigam	Bräutigam	NN	Bräutigam	dat|sg|masc	NK	8
11	,	,	$,	,	_	--	10
12	vor	vor	APPR	vor	_	CJ	8
13	seinem	seinem	PPOSAT	sein	dat|sg|masc	NK	14
14	Vormunde	Vormunde	NN	Vormunde	dat|sg|masc	NK	12
15	und	und	KON	und	_	CD	4
16	vor	vor	APPR	vor	_	CJ	15
17	unserm	unserm	PPOSAT	unser	dat|sg|masc	NK	18
18	Vater	Vater	NN	Vater	dat|sg|masc	NK	16
19	entschuldiget	entschuldiget	VVFIN	entschuldiget	_	OC	2
20	.	.	SENT	.	_	--	19

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	wuͤrde	würde	VAFIN	werden	sg|3|past|subj	--	0
3	sie	sie	PPER	Sie	nom|sg|fem|3	OA	13
4	aus	aus	APPR	aus	_	MO	13
5	Liebe	Liebe	NN	Liebe	dat|sg|fem	NK	4
6	zu	zu	APPR	zu	_	MNR	5
7	dir	dir	PPER	du	dat|sg|*|2	NK	6
8	noch	noch	ADV	noch	_	MO	9
9	alle	alle	PIS	all	nom|pl|*	OA	13
10	fuͤr	für	APPR	für	_	MO	13
11	betrogne	betrogne	ADJA	betrogne	acc|pl|masc|pos	NK	12
12	Zeugen	Zeugen	NN	Zeug	acc|pl|masc	NK	10
13	halten	halten	VVINF	halten	_	OC	2
14	.	.	SENT	.	_	--	13

1	Aber	Aber	KON	aber	_	JU	3
2	es	es	PPER	es	nom|sg|neut|3	SB	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	nicht	nicht	PTKNEG	nicht	_	NG	3
5	mehr	mehr	ADV	mehr	_	MO	4
6	moͤglich	möglich	ADJD	möglich	pos	PD	3
7	.	.	SENT	.	_	--	6

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	3
2	selbst	selbst	PRF	selbst	_	MNR	1
3	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
4	sich	sich	PRF	er|es|sie	acc|sg|3	OA	9
5	hier	hier	ADV	hier	_	MO	9
6	an	an	APPR	an	_	MO	9
7	dieser	dieser	PDAT	dies	dat|sg|fem	NK	8
8	Stelle	Stelle	NN	Stelle	dat|sg|fem	NK	6
9	angeklagt	angeklagt	VVPP	anklagen	_	OC	3
10	,	,	$,	,	_	--	9
11	als	als	KOUS	als	_	CP	19
12	du	du	PPER	du	nom|sg|*|2	SB	19
13	ihn	ihn	PPER	er	acc|sg|masc|3	OA	18
14	nach	nach	APPR	nach	_	MO	18
15	dem	dem	ART	d	dat|sg|neut	NK	17
16	empfangenen	empfangenen	ADJA	empfangenen	dat|sg|masc|pos	NK	17
17	Briefe	Briefe	NN	Brief	dat|sg|masc	NK	14
18	verlassen	verlassen	VVPP	verlassen	_	OC	19
19	hattest	hattest	VAFIN	hattest	_	MO	9
20	.	.	SENT	.	_	--	19

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	war	war	VAFIN	sein	sg|3|past|ind	--	0
3	allein	allein	ADV	allein	_	MO	2
4	.	.	SENT	.	_	--	3

1	Die	Die	ART	d	nom|sg|fem	NK	2
2	Unruhe	Unruhe	NN	Unruhe	nom|sg|fem	SB	6
3	und	und	KON	und	_	CD	2
4	sein	sein	PPOSAT	sein	nom|sg|neut	NK	5
5	Verbrechen	Verbrechen	NN	Verbrechen	acc|sg|neut	CJ	3
6	redten	redten	VVFIN	redten	pl|3|past|ind	--	0
7	aus	aus	APPR	aus	_	MO	6
8	ihm	ihm	PPER	er	dat|sg|*|3	NK	7
9	.	.	SENT	.	_	--	8

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	hoͤrte	hörte	VVFIN	hören	sg|3|past|ind	--	0
3	mich	mich	PPER	ich	acc|sg|*|1	OA	2
4	nicht	nicht	PTKNEG	nicht	_	NG	2
5	kommen	kommen	VVINF	kommen	_	OC	2
6	.	.	SENT	.	_	--	5

1	O	O	ITJ	O	_	PNC	2
2	haͤtt	hätt	VAFIN	haben	_	--	0
3	'	'	$'	'	_	--	2
4	er	er	PPER	er	nom|sg|masc|3	SB	7
5	doch	doch	ADV	doch	_	MO	7
6	ewig	ewig	ADJD	ewig	pos	MO	7
7	geschwiegen	geschwiegen	NN	geschweigen	_	RC	2
8	!	!	SENT	!	_	--	7

1	.	.	SENT	.	_	NK	4
2	.	.	SENT	.	_	UC	1
3	.	.	SENT	.	_	UC	2
4	Ach	Ach	ITJ	ach	_	NK	7
5	,	,	$,	,	_	--	4
6	meine	meine	PPOSAT	mein	nom|sg|fem	NK	7
7	Schwester	Schwester	NN	Schwester	nom|sg|fem	--	0
8	!	!	SENT	!	_	--	7

1	Meine	Meine	PPOSAT	mein	nom|sg|fem	NK	2
2	Schwester	Schwester	NN	Schwester	nom|sg|fem	PD	5
3	,	,	$,	,	_	--	2
4	was	was	PWREL	was	acc|sg|neut	OA	5
5	sagst	sagst	VVFIN	sagen	sg|2|pres|ind	--	0
6	du	du	PPER	du	nom|sg|*|2	SB	5
7	mir	mir	PPER	ich	dat|sg|*|1	DA	5
8	?	?	SENT	?	_	--	7

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
3	sich	sich	PRF	er|es|sie	acc|sg|3	OA	5
4	selbst	selbst	PRF	selbst	_	MNR	3
5	angeklagt	angeklagt	VVPP	anklagen	_	OC	2
6	?	?	SENT	?	_	--	5

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	untreu	untreu	ADJA	untreu	pos	PD	2
4	?	?	SENT	?	_	--	3

1	Aber	Aber	KON	aber	_	JU	3
2	wie	wie	PWAV	wie	_	MO	3
3	koͤnnte	könnte	VMFIN	können	sg|1|past|subj	--	0
4	ich	ich	PPER	ich	nom|sg|*|1	SB	3
5	ihn	ihn	PPER	er	acc|sg|masc|3	OA	7
6	noch	noch	ADV	noch	_	MO	3
7	lieben	lieben	VVINF	lieben	_	OC	3
8	,	,	$,	,	_	--	7
9	wenn	wenn	KOUS	wenn	_	CP	11
10	ers	er	PPER	er	nom|sg|masc|3	SB	11
11	waͤre	wäre	VAFIN	sein	sg|3|past|subj	MO	3
12	?	?	SENT	?	_	--	11

1	Nein	Nein	PTKANT	nein	_	DM	4
2	,	,	$,	,	_	--	1
3	ich	ich	PPER	ich	nom|sg|*|1	SB	4
4	liebe	liebe	VVFIN	lieben	sg|1|pres|ind	--	0
5	ihn	ihn	PPER	er	acc|sg|masc|3	OA	4
6	,	,	$,	,	_	--	5
7	und	und	KON	und	_	CD	4
8	er	er	PPER	er	nom|sg|masc|3	SB	9
9	liebt	liebt	VVFIN	lieben	sg|3|pres|ind	CJ	7
10	mich	mich	PPER	ich	acc|sg|*|1	OA	9
11	gewiß	gewiß	ADJD	gewiß	_	MO	9
12	.	.	SENT	.	_	--	11

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	habe	habe	VAFIN	haben	sg|1|pres|ind	--	0
3	ihm	ihm	PPER	er	dat|sg|masc|3	DA	11
4	ja	ja	ADV	ja	_	MO	11
5	die	die	ART	d	acc|pl|masc	NK	7
6	groͤßten	größten	ADJA	groß	acc|pl|masc|sup	NK	7
7	Beweise	Beweise	NN	Beweis	acc|pl|masc	OA	11
8	der	der	ART	d	gen|sg|fem	NK	10
9	aufrichtigsten	aufrichtigsten	ADJA	aufrichtigsten	gen|sg|fem|sup	NK	10
10	Neigung	Neigung	NN	Neigung	gen|sg|fem	AG	7
11	gegeben	gegeben	VVPP	geben	_	OC	2
12	.	.	SENT	.	_	--	11
13	.	.	SENT	.	_	UC	12
14	.	.	SENT	.	_	UC	13

1	Aber	Aber	KON	aber	_	JU	3
2	was	was	PWS	was	acc|sg|neut	OA	3
3	quaͤlt	quält	VVFIN	quält	sg|3|pres|ind	--	0
4	ihr	ihr	PPER	Ihr	dat|sg|fem|3	DA	3
5	mich	mich	PPER	ich	acc|sg|*|1	OA	3
6	mit	mit	APPR	mit	_	MO	3
7	dem	dem	ART	d	dat|sg|masc	NK	9
8	entsetzlichsten	entsetzlichsten	ADJA	entsetzlichsten	dat|sg|masc|sup	NK	9
9	Verdachte	Verdachte	NN	Verdachte	dat|sg|masc	NK	6
10	?	?	SENT	?	_	--	9

1	Was	Was	PWS	was	acc|sg|neut	OA	5
2	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
3	er	er	PPER	er	nom|sg|masc|3	SB	2
4	denn	denn	ADV	denn	_	MO	5
5	gethan	getan	VVPP	tun	_	OC	2
6	?	?	SENT	?	_	--	5

1	Nichts	Nichts	PIS	nichts	*|*|neut	OA	4
2	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
3	er	er	PPER	er	nom|sg|masc|3	SB	2
4	gethan	getan	VVPP	tun	_	OC	2
5	.	.	SENT	.	_	--	4

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
3	mich	mich	PPER	ich	acc|sg|*|1	OA	13
4	auf	auf	APPR	auf	_	MO	13
5	eine	eine	ART	ein	acc|sg|fem	NK	7
6	betruͤgerische	betrügerische	ADJA	betrügerisch	acc|sg|fem|pos	NK	7
7	Art	Art	NN	Art	acc|sg|fem	NK	4
8	der	der	ART	d	gen|sg|fem	NK	9
9	Liebe	Liebe	NN	Liebe	gen|sg|fem	AG	7
10	zu	zu	APPR	zu	_	MNR	9
11	meinem	meinem	PPOSAT	mein	dat|sg|masc	NK	12
12	Braͤutigam	Bräutigam	NN	Bräutigam	dat|sg|masc	NK	10
13	entreißen	entreißen	VVFIN	entreißen	_	OC	20
14	und	und	KON	und	_	CD	13
15	sich	sich	PRF	er|es|sie	acc|sg|3	OA	19
16	an	an	APPR	an	_	MO	19
17	seine	seine	PPOSAT	sein	acc|sg|fem	NK	18
18	Stelle	Stelle	NN	Stelle	acc|sg|fem	NK	16
19	setzen	setzen	VVINF	setzen	_	CJ	14
20	wollen	wollen	VMFIN	wollen	_	OC	2
21	.	.	SENT	.	_	--	20

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
3	meinen	meinen	PPOSAT	mein	acc|sg|masc	NK	4
4	Vater	Vater	NN	Vater	acc|sg|masc	OA	5
5	uͤberreden	überreden	VVINF	überreden	_	OC	6
6	wollen	wollen	VMFIN	wollen	pl|3|pres|ind	OC	2
7	,	,	$,	,	_	--	6
8	als	als	KOKOM	als	_	CM	13
9	ob	ob	KOUS	ob	_	CP	13
10	ich	ich	PPER	ich	nom|sg|*|1	SB	13
11	ihn	ihn	PPER	er	acc|sg|masc|3	OA	13
12	selbst	selbst	PRF	selbst	_	MNR	10
13	liebte	liebte	VVFIN	lieben	sg|3|past|ind	MO	5
14	,	,	$,	,	_	--	13
15	und	und	KON	und	_	CD	2
16	als	als	KOUS	als	_	CM	23
17	wenn	wenn	KOUS	wenn	_	CP	23
18	du	du	PPER	du	nom|sg|*|2	SB	23
19	hingegen	hingegen	ADV	hingegen	_	MO	23
20	den	den	ART	d	acc|sg|masc	NK	21
21	Herrn	Herrn	NN	Herr	acc|sg|masc	OA	23
22	Damis	Damis	NE	Damis	nom|sg|*	NK	21
23	liebtest	liebtest	VVFIN	liebtest	sg|3|pres|ind	CJ	15
24	.	.	SENT	.	_	--	23

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
3	ihm	ihm	PPER	er	dat|sg|*|3	DA	4
4	gerathen	geraten	VVPP	geraten	_	OC	2
5	,	,	$,	,	_	--	4
6	die	die	ART	d	acc|sg|fem	NK	7
7	Verlobung	Verlobung	NN	Verlobung	acc|sg|fem	OA	11
8	noch	noch	ADV	noch	_	MO	10
9	acht	acht	CARD	acht	_	NK	10
10	Tage	Tage	NN	Tag	acc|pl|masc	MO	11
11	aufzuschieben	aufzuschieben	VVIZU	aufschieben	_	OC	4
12	.	.	SENT	.	_	--	11

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
3	sogar	sogar	ADV	sogar	_	MO	4
4	um	um	APPR	um	_	MO	8
5	mich	mich	PRF	ich	acc|sg|*|1	NK	4
6	bey	bei	APPR	bei	_	MO	8
7	ihm	ihm	PPER	er	dat|sg|masc|3	NK	6
8	angehalten	angehalten	VVPP	anhalten	_	OC	2
9	.	.	SENT	.	_	--	8

1	Wie	Wie	PWAV	wie	_	--	0
2	?	?	SENT	?	_	--	1

1	Hat	Hat	VAFIN	haben	sg|3|pres|ind	--	0
2	er	er	PPER	er	nom|sg|masc|3	SB	1
3	nicht	nicht	PTKNEG	nicht	_	NG	12
4	noch	noch	ADV	noch	_	MO	5
5	vor	vor	APPR	vor	_	MO	12
6	wenig	wenig	PIAT	wenig	*|*|*	NK	7
7	Augenblicken	Augenblicken	NN	Augenblick	dat|pl|masc	NK	5
8	mich	mich	PRF	ich	acc|sg|*|1	OA	12
9	um	um	APPR	um	_	OP	12
10	mein	mein	PPOSAT	mein	acc|sg|neut	NK	11
11	Herz	Herz	NN	Herz	acc|sg|neut	NK	9
12	gebeten	gebeten	VVPP	bitten	_	OC	1
13	?	?	SENT	?	_	--	12

1	Ihr	Ihr	PPER	Sie	nom|pl|*|2	SB	2
